FoodID,NutrientID,NutrientValue,StandardError,NumberofObservations,NutrientSourceID,NutrientDateOfEntry
1694,832,0,,,12,2008-12-12
1694,834,0,,0,0,2005-03-22
1694,835,7,,0,0,2005-03-22
1694,836,0,,0,0,2005-03-22
1694,837,14,,0,0,2005-03-22
1694,840,0,,,12,2010-06-09
1694,841,0,,,12,2010-06-09
1694,852,0,,,12,2010-06-09
1694,854,0,,,12,2009-05-29
1694,855,0,,,12,2010-06-09
1694,861,0,,,12,2009-05-29
1694,862,1,,0,0,2010-06-15
1696,203,0.26,0.019,29,0,2009-07-02
1696,204,0.17,0.011,35,0,2009-07-02
1696,205,13.81,,0,0,2004-03-31
1696,207,0.19,0.018,29,0,2009-07-02
1696,208,52,,0,0,2004-03-31
1696,210,2.07,0.049,25,0,2009-07-02
1696,211,2.43,0.031,25,0,2009-07-02
1696,212,5.9,0.059,25,0,2009-07-02
1696,213,0,0,25,0,1997-05-01
1696,214,0,0,25,0,2004-03-31
1696,221,0,,0,0,1997-05-01
1696,255,85.56,0.241,38,0,2009-07-02
1696,261,0.3,0,0,0,1997-05-01
1696,262,0,,0,0,2004-04-02
1696,263,0,,0,0,2004-04-02
1696,268,218,,0,0,2009-07-02
1696,269,10.39,0.112,25,0,2009-07-02
1696,287,0,0,25,0,1997-05-01
1696,291,1.9,0,20,3,1997-05-01
1696,301,6,0.34,26,0,2004-03-31
1696,303,0.12,0.009,16,0,2004-03-31
1696,304,5,0.073,26,0,2009-07-02
1696,305,11,0.337,23,0,2009-07-02
1696,306,107,2.211,26,0,2009-07-02
1696,307,1,0.071,6,0,2009-07-02
1696,309,0.04,0.004,26,0,1997-05-01
1696,312,0.027,0.001,13,0,2009-07-02
1696,315,0.035,0.002,26,0,2009-07-02
1696,317,0,0,7,0,2004-03-31
1696,319,0,,,2,2004-02-12
1696,321,27,,,0,2004-06-15
1696,323,0.18,,10,0,2004-04-02
1696,324,0,,0,0,2010-03-25
1696,339,0,,0,0,2010-03-25
1696,401,4.6,0.47,3,0,2004-03-31
1696,404,0.017,0.002,23,0,2009-07-02
1696,405,0.026,0.004,20,0,2009-07-02
1696,406,0.091,0.006,13,0,2009-07-02
1696,409,0.108,0,0,4,2009-07-24
1696,410,0.061,0.012,23,0,2009-07-02
1696,415,0.041,0.001,23,0,2009-07-02
1696,417,3,0.611,23,0,2009-07-02
1696,418,0,,0,0,1997-05-01
1696,430,2.2,,,0,2006-06-20
1696,431,0,,0,0,2004-01-27
1696,501,0.001,,0,0,2004-03-31
1696,502,0.006,,0,0,2004-03-31
1696,503,0.006,,0,0,2004-03-31
1696,504,0.013,,0,0,2009-07-02
1696,505,0.012,,0,0,2009-07-02
1696,506,0.001,,0,0,2004-03-31
1696,507,0.001,,0,0,2004-03-31
1696,508,0.006,,0,0,2004-03-31
1696,509,0.001,,0,0,2004-03-31
1696,510,0.012,,0,0,2009-07-02
1696,511,0.006,,0,0,1997-05-01
1696,512,0.005,,0,0,2004-03-31
1696,513,0.011,,0,0,2009-07-02
1696,514,0.07,,0,0,2004-03-31
1696,515,0.025,,0,0,2009-07-02
1696,516,0.009,,0,0,2004-03-31
1696,517,0.006,,0,0,2004-03-31
1696,518,0.01,,0,0,2004-03-31
1696,601,0,,0,0,1997-05-01
1696,606,0.028,,0,0,2009-07-02
1696,607,0,,0,0,2004-04-02
1696,608,0,,0,0,2004-04-02
1696,609,0,,0,0,2004-04-02
1696,610,0,,0,0,2004-04-02
1696,611,0,,1,0,2004-03-31
1696,612,0.001,,1,0,2004-03-31
1696,613,0.024,,4,0,2009-07-02
1696,614,0.003,,4,0,2004-03-31
1696,617,0.007,,4,0,2004-03-31
1696,618,0.043,,4,0,2009-07-02
1696,619,0.009,,4,0,2004-03-31
1696,620,0,,0,0,2004-04-02
1696,621,0,,0,0,2004-04-02
1696,626,0,,1,0,2004-03-31
1696,627,0,,0,0,2004-04-02
1696,628,0,,0,0,2004-04-02
1696,629,0,,0,0,2004-04-02
1696,630,0,,0,0,2004-04-02
1696,631,0,,0,0,2004-04-02
1696,636,12,0,0,0,1997-05-01
1696,645,0.007,,0,0,2004-03-31
1696,646,0.051,,0,0,2009-07-02
1696,806,3,0.611,23,0,2009-07-02
1696,810,0.05,0,10,0,2004-04-02
1696,811,0,,10,0,2004-04-02
1696,812,0,,10,0,2004-04-02
1696,813,0,,10,0,2004-04-02
1696,814,3,0.155,14,0,2009-07-02
1696,815,3,,0,4,2005-01-17
1696,817,0,,,12,2010-06-09
1696,821,0,,,12,2010-06-09
1696,831,0.009,,,14,2008-12-12
1696,832,0,,,12,2008-12-12
1696,834,0,0,14,0,2005-03-22
1696,835,11,0.926,14,0,2009-07-02
1696,836,0,0,14,0,2005-03-22
1696,837,29,1.132,14,0,2009-07-02
1696,840,0,,,12,2010-06-09
1696,852,0,,,12,2010-06-09
1696,854,0,,,12,2009-05-29
1696,855,0,,,12,2010-06-09
1696,861,0,,,12,2009-05-29
1696,862,3.4,,0,0,2010-06-15
1696,863,0.1,,1,0,2010-06-15
1697,203,0.27,0.051,4,0,2009-07-02
1697,204,0.13,0.021,5,0,2009-07-02
1697,205,12.76,,0,0,2004-03-31
1697,207,0.17,0.028,4,0,2009-07-02
1697,208,48,,0,0,2004-03-31
1697,210,0.82,0.109,4,0,2009-07-02
1697,211,3.25,0.546,4,0,2009-07-02
1697,212,6.03,0.409,4,0,2009-07-02
1697,213,0,0,4,0,2004-04-02
1697,214,0,0,4,0,2004-04-02
1697,221,0,,0,0,1997-05-01
1697,255,86.67,0.11,6,0,2004-03-31
1697,262,0,,0,0,2004-04-02
1697,263,0,,0,0,2004-04-02
1697,268,200,,0,0,2009-07-02
1697,269,10.1,1.059,4,0,2009-07-02
1697,287,0,0,4,0,2004-04-02
1697,291,1.3,0.09,4,0,2004-03-31
1697,301,5,0.678,4,0,2009-07-02
1697,303,0.07,0.004,163,0,1997-05-01
1697,304,4,0.28,4,0,2004-03-31
1697,305,11,0.811,4,0,2009-07-02
1697,306,90,7.728,4,0,2009-07-02
1697,307,0,0.025,85,0,2009-07-02
1697,309,0.05,0.009,4,0,2004-03-31
1697,312,0.031,0.001,164,0,2009-07-02
1697,315,0.038,0.005,4,0,2009-07-02
1697,317,0,,0,0,2004-03-31
1697,319,0,,,0,2004-06-15
1697,321,17,,,0,2004-06-15
1697,323,0.05,,2,0,2004-04-02
1697,324,0,,0,0,2010-03-25
1697,339,0,,0,0,2010-03-25
1697,401,4,,0,0,1997-05-01
1697,404,0.019,0.002,4,0,2009-07-02
1697,405,0.028,0.008,4,0,2009-07-02
1697,406,0.091,0.018,6,0,2009-07-02
1697,409,0.108,0,0,4,2009-07-24
1697,410,0.071,0.005,4,0,2009-07-02
1697,415,0.037,0.004,4,0,2009-07-02
1697,417,0,0.056,6,0,2009-07-02
1697,418,0,,0,0,1997-05-01
1697,430,0.6,,,0,2006-06-20
1697,431,0,,0,0,2002-08-27
1697,501,0.001,,0,0,1997-05-01
1697,502,0.006,,0,0,2004-03-31
1697,503,0.006,,0,0,1997-05-01
1697,504,0.014,,0,0,2009-07-02
1697,505,0.013,,0,0,2009-07-02
1697,506,0.001,,0,0,2004-03-31
1697,507,0.001,,0,0,2004-03-31
1697,508,0.007,,0,0,2004-03-31
1697,509,0.001,,0,0,2004-03-31
1697,510,0.012,,0,0,2009-07-02
1697,511,0.006,,0,0,2004-03-31
1697,512,0.005,,0,0,2004-03-31
1697,513,0.012,,0,0,2009-07-02
1697,514,0.074,,0,0,2009-07-02
1697,515,0.026,,0,0,2009-07-02
1697,516,0.009,,0,0,2004-03-31
1697,517,0.006,,0,0,2004-03-31
1697,518,0.011,,0,0,2009-07-02
1697,601,0,,0,0,1997-05-01
1697,606,0.021,,0,0,2009-07-02
1697,607,0,,0,0,2004-04-02
1697,608,0,,0,0,2004-04-02
1697,609,0,,0,0,2004-04-02
1697,610,0,,0,0,2004-04-02
1697,611,0,,0,0,2004-03-31
1697,612,0,,0,0,2004-03-31
1697,613,0.017,,0,0,2009-07-02
1697,614,0.002,,0,0,2004-03-31
1697,617,0.005,,0,0,2004-03-31
1697,618,0.031,,0,0,2009-07-02
1697,619,0.007,,0,0,2004-03-31
1697,620,0,,0,0,2004-04-02
1697,621,0,,0,0,2004-04-02
1697,626,0,,0,0,2004-03-31
1697,627,0,,0,0,2004-04-02
1697,628,0,,0,0,2004-04-02
1697,629,0,,0,0,2004-04-02
1697,630,0,,0,0,2004-04-02
1697,631,0,,0,0,2004-04-02
1697,645,0.005,,0,0,2004-03-31
1697,646,0.037,,0,0,2009-07-02
1697,806,0,,0,6,2002-08-27
1697,811,0.01,,2,0,2004-04-02
1697,812,0,,2,0,2004-04-02
1697,813,0,,2,0,2004-04-02
1697,814,2,0.058,4,0,2009-07-02
1697,815,0,,0,4,2005-01-17
1697,817,0,,,12,2010-06-09
1697,821,0,,,12,2010-06-09
1697,831,0.007,,,14,2008-12-12
1697,832,0,,,12,2008-12-12
1697,834,0,0,4,0,2005-03-22
1697,835,13,0.57,4,0,2005-03-22
1697,836,0,0,4,0,2005-03-22
1697,837,18,0.3,4,0,2005-03-22
1697,840,0,,,12,2010-06-09
1697,852,0,,,12,2010-06-09
1697,854,0,,,12,2009-05-29
1697,855,0,,,12,2010-06-09
1697,861,0,,,12,2009-05-29
1697,862,3.4,,0,0,2010-06-15
1698,203,0.26,0.015,6,0,2009-07-02
1698,204,0.36,0.052,6,0,2009-07-02
1698,205,13.64,,0,0,1997-05-01
1698,207,0.28,0.012,6,0,2009-07-02
1698,208,53,,0,0,1997-05-01
1698,221,0,,0,0,2004-04-02
1698,255,85.47,0.311,6,0,2009-07-02
1698,262,0,,0,0,2004-04-02
1698,263,0,,0,0,2004-04-02
1698,268,222,,0,0,1997-05-01
1698,269,11.01,,0,0,2003-10-20
1698,291,0.9,0,20,3,2001-07-17
1698,301,5,0.382,6,0,2009-07-02
1698,303,0.19,0.029,6,0,2009-07-02
1698,304,3,0.267,6,0,2009-07-02
1698,305,8,0.406,6,0,2009-07-02
1698,306,88,5.548,6,0,2009-07-02
1698,307,1,0.135,6,0,2009-07-02
1698,309,0.04,0.006,6,0,1997-05-01
1698,312,0.035,0.003,6,0,2009-07-02
1698,315,0.118,0.015,6,0,2009-07-02
1698,317,0.3,,0,0,2001-02-23
1698,319,0,,,2,2002-11-13
1698,321,19,,,0,2004-06-15
1698,323,0.05,,0,0,2004-04-02
1698,324,0,,0,0,2010-03-25
1698,339,0,,0,0,2010-03-25
1698,401,0.2,0.115,6,0,2009-07-02
1698,404,0.016,0,6,0,2009-07-02
1698,405,0.012,0,6,0,2009-07-02
1698,406,0.095,0.029,6,0,2009-07-02
1698,409,0.143,0,0,4,2009-07-27
1698,410,0.046,0.004,6,0,2009-07-02
1698,415,0.044,0.003,6,0,2009-07-02
1698,417,1,0.033,6,0,2009-07-02
1698,418,0,,0,0,1997-05-01
1698,430,0.6,,0,0,2004-04-02
1698,431,0,,0,0,2002-08-27
1698,601,0,,0,0,1997-05-01
1698,606,0.058,,0,0,2009-07-02
1698,607,0,,0,0,2004-04-02
1698,608,0,,0,0,2004-04-02
1698,609,0,,0,0,2004-04-02
1698,610,0,,0,0,2004-04-02
1698,611,0.001,,0,0,1997-05-01
1698,612,0.002,,0,0,1997-05-01
1698,613,0.048,,0,0,2009-07-02
1698,614,0.007,,0,0,1997-05-01
1698,617,0.014,,0,0,2009-07-02
1698,618,0.086,,0,0,2009-07-02
1698,619,0.018,,0,0,2009-07-02
1698,620,0,,0,0,2004-04-02
1698,621,0,,0,0,2004-04-02
1698,626,0.001,,0,0,1997-05-01
1698,627,0,,0,0,2004-04-02
1698,628,0,,0,0,2004-04-02
1698,629,0,,0,0,2004-04-02
1698,630,0,,0,0,2004-04-02
1698,631,0,,0,0,2004-04-02
1698,645,0.014,,0,0,2009-07-02
1698,646,0.104,,0,0,2009-07-02
1698,806,1,0.033,6,0,2009-07-02
1698,814,2,0.484,6,0,2009-07-02
1698,815,1,,0,4,2005-01-17
1698,831,0.018,,,14,2008-12-12
1698,832,0,,,12,2008-12-12
1698,834,0,,0,0,2005-03-22
1698,835,14,,0,0,2005-03-22
1698,836,0,,0,0,2005-03-22
1698,837,19,,0,0,2005-03-22
1698,840,0,,,12,2010-06-09
1698,852,0,,,12,2010-06-09
1698,854,0,,,12,2009-05-29
1698,855,0,,,12,2010-06-09
1698,861,0,,,12,2009-05-29
1698,862,3.4,,0,0,2010-06-15
1699,203,0.18,0,6,0,1997-05-01
1699,204,0.49,0.035,6,0,2009-07-02
1699,205,16.7,,0,0,1997-05-01
1699,207,0.27,0.005,6,0,1997-05-01
1699,208,67,,0,0,1997-05-01
1699,221,0,,0,0,2004-04-02
1699,255,82.36,0.527,6,0,2009-07-02
1699,262,0,,0,0,2004-04-02
1699,263,0,,0,0,2004-04-02
1699,268,280,,0,0,1997-05-01
1699,269,15,,0,0,2003-10-20
1699,291,1.1,0.2,8,3,1997-05-01
1699,301,4,0.233,6,0,2009-07-02
1699,303,0.23,0.008,6,0,1997-05-01
1699,304,2,0.132,6,0,2009-07-02
1699,305,5,0.349,6,0,2009-07-02
1699,306,68,2.752,6,0,2009-07-02
1699,307,3,0.557,6,0,2009-07-02
1699,309,0.03,0.002,6,0,1997-05-01
1699,312,0.053,0.005,6,0,2009-07-02
1699,315,0.153,0.016,6,0,2009-07-02
1699,317,0.3,,0,0,2001-02-23
1699,319,0,,,2,2002-11-13
1699,321,22,,,0,2004-06-15
1699,323,0.21,,0,0,2004-04-02
1699,324,0,,0,0,2010-03-25
1699,339,0,,0,0,2010-03-25
1699,401,0.4,0,6,0,1997-05-01
1699,404,0.009,0,6,0,1997-05-01
1699,405,0.01,0,6,0,1997-05-01
1699,406,0.073,0.021,6,0,2009-07-02
1699,409,0.106,0,0,4,2009-07-24
1699,410,0.031,0,6,0,2009-07-02
1699,415,0.044,0.002,6,0,2009-07-02
1699,417,0,0.052,6,0,2009-07-02
1699,418,0,,0,0,1997-05-01
1699,430,0.6,,0,0,2004-04-02
1699,431,0,,0,12,2002-10-02
1699,501,0.002,,0,0,1997-05-01
1699,502,0.006,,0,0,1997-05-01
1699,503,0.007,,0,0,1997-05-01
1699,504,0.011,,0,0,2009-07-02
1699,505,0.011,,0,0,2009-07-02
1699,506,0.002,,0,0,1997-05-01
1699,507,0.002,,0,0,1997-05-01
1699,508,0.005,,0,0,1997-05-01
1699,509,0.003,,0,0,1997-05-01
1699,510,0.008,,0,0,1997-05-01
1699,511,0.006,,0,0,1997-05-01
1699,512,0.003,,0,0,1997-05-01
1699,513,0.006,,0,0,1997-05-01
1699,514,0.031,,0,0,2009-07-02
1699,515,0.018,,0,0,2009-07-02
1699,516,0.007,,0,0,1997-05-01
1699,517,0.006,,0,0,1997-05-01
1699,518,0.007,,0,0,1997-05-01
1699,601,0,,0,0,1997-05-01
1699,606,0.08,,0,0,1997-05-01
1699,607,0,,0,0,2004-04-02
1699,608,0,,0,0,2004-04-02
1699,609,0,,0,0,2004-04-02
1699,610,0,,0,0,2004-04-02
1699,611,0.001,,0,0,1997-05-01
1699,612,0.002,,0,0,1997-05-01
1699,613,0.066,,0,0,2009-07-02
1699,614,0.01,,0,0,1997-05-01
1699,617,0.019,,0,0,2009-07-02
1699,618,0.119,,0,0,2009-07-02
1699,619,0.025,,0,0,2009-07-02
1699,620,0,,0,0,2004-04-02
1699,621,0,,0,0,2004-04-02
1699,626,0.001,,0,0,1997-05-01
1699,627,0,,0,0,2004-04-02
1699,628,0,,0,0,2004-04-02
1699,629,0,,0,0,2004-04-02
1699,630,0,,0,0,2004-04-02
1699,631,0,,0,0,2004-04-02
1699,645,0.02,,0,0,1997-05-01
1699,646,0.144,,0,0,2009-07-02
1699,806,0,0.052,6,0,2009-07-02
1699,814,3,0.34,6,0,2009-07-02
1699,815,0,,0,4,2005-01-17
1699,831,0.025,,,14,2008-12-12
1699,832,0,,,12,2008-12-12
1699,834,0,,0,0,2005-03-22
1699,835,17,,0,0,2005-03-22
1699,836,0,,0,0,2005-03-22
1699,837,18,,0,0,2005-03-22
1699,840,0,,,12,2010-06-09
1699,852,0,,,12,2010-06-09
1699,854,0,,,12,2009-05-29
1699,855,0,,,12,2010-06-09
1699,861,0,,,12,2009-05-29
1699,862,3.2,,0,0,2010-06-15
1700,203,0.17,0.021,3,0,2009-07-02
1700,204,0.1,0.014,3,0,2009-07-02
1700,205,11.27,,0,0,2009-07-02
1700,207,0.24,0.052,3,0,2009-07-02
1700,208,42,,0,0,2009-07-02
1700,210,1.13,0.268,3,0,2009-07-02
1700,211,2.3,0.154,3,0,2009-07-02
1700,212,5.88,0.454,3,0,2009-07-02
1700,213,0,0,3,0,2009-06-29
1700,214,0.07,0,3,0,2009-06-29
1700,221,0,,0,0,2004-04-02
1700,255,88.22,0.923,3,0,2009-07-02
1700,262,0,,0,0,2004-04-02
1700,263,0,,0,0,2004-04-02
1700,268,176,,0,0,2009-07-02
1700,269,9.39,0.869,3,0,2009-07-02
1700,287,0,0,3,0,2009-06-29
1700,291,1.1,0.047,3,0,2009-07-02
1700,301,4,0.497,11,0,2009-07-02
1700,303,0.23,0.029,10,0,2009-07-02
1700,304,3,0.106,11,0,2009-07-02
1700,305,5,0.175,11,0,2009-07-02
1700,306,74,3.961,11,0,2009-07-02
1700,307,2,0.397,16,0,2009-07-02
1700,309,0.03,0.014,11,0,2009-07-02
1700,312,0.027,0.001,11,0,2009-07-02
1700,315,0.025,0.004,11,0,2009-07-02
1700,317,0.3,,0,0,2001-02-23
1700,319,0,,,0,2004-06-15
1700,321,13,,,0,2004-06-15
1700,323,0.16,0.029,3,0,2009-07-02
1700,324,0,,0,0,2010-03-25
1700,339,0,,0,0,2010-03-25
1700,401,10,0,4,3,1997-05-01
1700,404,0.026,0.002,3,0,2009-07-02
1700,405,0.03,0.001,3,0,2009-07-02
1700,406,0.084,0.01,3,0,2009-07-02
1700,409,0.117,0,0,4,2009-07-24
1700,410,0.041,0,3,0,2009-07-02
1700,415,0.027,0.011,3,0,2009-07-02
1700,417,3,0.667,3,0,2009-07-02
1700,418,0,,0,0,1997-05-01
1700,430,0.5,,1,0,2009-07-02
1700,431,0,,0,0,2002-08-27
1700,501,0.002,,0,0,1997-05-01
1700,502,0.006,,0,0,1997-05-01
1700,503,0.006,,0,0,1997-05-01
1700,504,0.01,,0,0,1997-05-01
1700,505,0.01,,0,0,1997-05-01
1700,506,0.002,,0,0,1997-05-01
1700,507,0.002,,0,0,1997-05-01
1700,508,0.005,,0,0,1997-05-01
1700,509,0.003,,0,0,1997-05-01
1700,510,0.008,,0,0,1997-05-01
1700,511,0.005,,0,0,1997-05-01
1700,512,0.003,,0,0,1997-05-01
1700,513,0.006,,0,0,1997-05-01
1700,514,0.028,,0,0,2009-07-02
1700,515,0.017,,0,0,2009-07-02
1700,516,0.006,,0,0,1997-05-01
1700,517,0.006,,0,0,1997-05-01
1700,518,0.007,,0,0,1997-05-01
1700,601,0,,0,0,1997-05-01
1700,606,0.008,,0,0,1997-05-01
1700,607,0,,0,0,2004-04-02
1700,608,0,,0,0,2004-04-02
1700,609,0,,0,0,2004-04-02
1700,610,0,,0,0,2004-04-02
1700,611,0,,0,0,2004-04-02
1700,612,0,,0,0,2004-04-02
1700,613,0.007,,0,0,1997-05-01
1700,614,0.001,,0,0,1997-05-01
1700,617,0.002,,0,0,1997-05-01
1700,618,0.012,,0,0,2009-07-02
1700,619,0.003,,0,0,1997-05-01
1700,620,0,,0,0,2004-04-02
1700,621,0,,0,0,2004-04-02
1700,626,0,,0,0,2004-04-02
1700,627,0,,0,0,2004-04-02
1700,628,0,,0,0,2004-04-02
1700,629,0,,0,0,2004-04-02
1700,630,0,,0,0,2004-04-02
1700,631,0,,0,0,2004-04-02
1700,645,0.002,,0,0,1997-05-01
1700,646,0.014,,0,0,2009-07-02
1700,806,3,0.667,3,0,2009-07-02
1700,810,0,,1,0,2009-06-29
1700,811,0,0,3,0,2009-06-29
1700,812,0,0,3,0,2009-06-29
1700,813,0,0,3,0,2009-06-29
1700,814,1,0.285,3,0,2009-07-02
1700,815,3,,0,0,2009-07-02
1700,817,0,,,12,2010-06-09
1700,821,0,,,12,2010-06-09
1700,831,0.003,,,14,2008-12-12
1700,832,0,,,12,2008-12-12
1700,834,0,,0,0,2005-03-22
1700,835,9,,0,0,2005-03-22
1700,836,0,,0,0,2005-03-22
1700,837,18,,0,0,2005-03-22
1700,840,0,,,12,2010-06-09
1700,852,0,,,12,2010-06-09
1700,854,0,,,12,2009-05-29
1700,855,0,,,12,2010-06-09
1700,861,0,,,12,2009-05-29
1700,862,2.2,,0,0,2010-06-15
1700,863,0.4,,1,0,2009-06-29
1701,203,0.16,0.038,8,0,2009-07-02
1701,204,0.17,0.119,9,0,2009-07-02
1701,205,17.49,,0,0,2009-07-02
1701,207,0.21,0.009,8,0,2009-07-02
1701,208,68,,0,0,2009-07-02
1701,210,1,,2,0,2009-07-02
1701,211,5.5,,2,0,2009-07-02
1701,212,7.27,,2,0,2009-07-02
1701,213,0,,2,0,2009-07-02
1701,214,0.89,,2,0,2009-06-29
1701,221,0,,0,0,1997-05-01
1701,255,81.98,1.052,47,0,2009-07-02
1701,262,0,,0,0,2002-08-27
1701,263,0,,0,0,2002-08-27
1701,268,283,,0,0,2009-07-02
1701,269,14.67,,2,0,2009-07-02
1701,287,0,,2,0,2009-07-02
1701,291,1.2,0,20,3,1997-05-01
1701,301,3,0.057,54,0,2009-07-02
1701,303,0.12,0.027,55,0,2009-07-02
1701,304,3,0.067,55,0,2009-07-02
1701,305,6,0.16,55,0,2009-07-02
1701,306,75,2.121,55,0,2009-07-02
1701,307,2,0.436,55,0,2009-07-02
1701,309,0.03,0.004,30,0,2009-07-02
1701,312,0.032,0.002,51,0,2009-07-02
1701,315,0.03,0.006,32,0,2009-07-02
1701,317,0.3,,2,0,2001-02-23
1701,319,0,,,2,2002-11-13
1701,321,3,,0,0,2009-07-02
1701,323,0.18,0.033,3,0,2009-07-02
1701,324,0,,0,0,2010-03-25
1701,339,0,,0,0,2010-03-25
1701,401,1.7,0.149,30,0,2009-07-02
1701,404,0.017,0.007,8,0,2009-07-02
1701,405,0.022,0.012,8,0,2009-07-02
1701,406,0.072,0.01,8,0,2009-07-02
1701,409,0.105,0,0,4,2009-07-24
1701,410,0.044,0.004,8,0,2009-07-02
1701,415,0.027,0.004,8,0,2009-07-02
1701,417,1,0.463,8,0,2009-07-02
1701,418,0,,0,0,1997-05-01
1701,430,0.6,,2,0,2004-04-02
1701,431,0,,0,0,2002-08-27
1701,501,0.002,,0,0,1997-05-01
1701,502,0.007,,0,0,1997-05-01
1701,503,0.007,,0,0,1997-05-01
1701,504,0.011,,0,0,2009-07-02
1701,505,0.011,,0,0,2009-07-02
1701,506,0.002,,0,0,1997-05-01
1701,507,0.002,,0,0,1997-05-01
1701,508,0.005,,0,0,1997-05-01
1701,509,0.003,,0,0,1997-05-01
1701,510,0.008,,0,0,1997-05-01
1701,511,0.006,,0,0,1997-05-01
1701,512,0.003,,0,0,1997-05-01
1701,513,0.007,,0,0,1997-05-01
1701,514,0.032,,0,0,2009-07-02
1701,515,0.019,,0,0,2009-07-02
1701,516,0.007,,0,0,1997-05-01
1701,517,0.006,,0,0,1997-05-01
1701,518,0.007,,0,0,1997-05-01
1701,601,0,,0,0,1997-05-01
1701,606,0.03,,0,0,1997-05-01
1701,607,0,,0,0,2004-04-02
1701,608,0,,0,0,2004-04-02
1701,609,0,,0,0,2004-04-02
1701,610,0,,0,0,2004-04-02
