FoodID,NutrientID,NutrientValue,StandardError,NumberofObservations,NutrientSourceID,NutrientDateOfEntry
6032,213,0,,,12,2006-03-30
6032,214,0,,,12,2006-03-30
6032,221,0,,,12,2006-03-30
6032,255,73.1,0.35,9,7,2006-03-30
6032,260,0,,,12,2006-03-30
6032,261,0,,,12,2006-03-30
6032,262,0,,,12,2006-03-30
6032,263,0,,,12,2006-03-30
6032,268,502,,,2,2006-03-30
6032,269,0,,,12,2006-03-30
6032,287,0,,,12,2006-03-30
6032,291,0,,0,0,2015-01-15
6032,301,5,0.17,9,7,2006-03-30
6032,303,2.1,0.06,9,7,2006-03-30
6032,304,26,0.56,9,7,2006-03-30
6032,305,196,3.28,9,7,2006-03-30
6032,306,345,8.77,9,7,2006-03-30
6032,307,61,2.05,9,7,2006-03-30
6032,309,5.28,0.21,9,7,2006-03-30
6032,312,0.048,,3,0,2015-01-15
6032,315,0.004,,3,0,2015-01-15
6032,317,22.1,,3,0,2015-01-15
6032,319,3,,0,0,2015-01-15
6032,321,0,,0,0,2015-01-15
6032,323,0.23,0.005,6,0,2015-01-15
6032,324,1,,0,0,2015-01-15
6032,339,0,,0,0,2015-01-15
6032,401,0,,0,0,2015-01-15
6032,404,0.13,0,9,7,2006-03-30
6032,405,0.22,0.01,9,7,2006-03-30
6032,406,7.31,0.21,9,7,2006-03-30
6032,409,11.693,,,4,2015-01-16
6032,410,0.77,0.03,9,7,2006-03-30
6032,415,0.36,0.01,9,7,2006-03-30
6032,417,4,,0,0,2015-01-15
6032,418,1.95,0.08,9,7,2006-03-30
6032,430,1.5,,12,0,2015-01-15
6032,431,0,,,12,2006-03-30
6032,501,0.263,,0,0,2015-01-15
6032,502,1.107,,0,0,2015-01-15
6032,503,1.094,,0,0,2015-01-15
6032,504,2.025,,0,0,2015-01-15
6032,505,2.25,,0,0,2015-01-15
6032,506,0.636,,0,0,2015-01-15
6032,507,0.239,,0,0,2015-01-15
6032,508,0.942,,0,0,2015-01-15
6032,509,0.875,,0,0,2015-01-15
6032,510,1.174,,0,0,2015-01-15
6032,511,1.6,,0,0,2015-01-15
6032,512,0.88,,0,0,2015-01-15
6032,513,1.456,,0,0,2015-01-15
6032,514,2.289,,0,0,2015-01-15
6032,515,3.841,,0,0,2015-01-15
6032,516,1.156,,0,0,2015-01-15
6032,517,1.054,,0,0,2015-01-15
6032,518,0.967,,0,0,2015-01-15
6032,601,51,0.83,9,7,2006-03-30
6032,605,0.08,0.01,9,7,2006-03-30
6032,606,1.07,0.12,9,7,2006-03-30
6032,607,0,,0,0,2015-01-16
6032,608,0,,0,0,2015-01-16
6032,609,0,,0,0,2015-01-16
6032,610,0,0,9,7,2006-03-30
6032,611,0,0,9,7,2006-03-30
6032,612,0.06,0.01,9,7,2006-03-30
6032,613,0.6,0.07,9,7,2006-03-30
6032,614,0.34,0.04,9,7,2006-03-30
6032,615,0,0,9,7,2006-03-30
6032,617,1.05,,,2,2006-03-30
6032,618,0.13,,,2,2006-03-30
6032,619,0.01,,,2,2006-03-30
6032,620,0.04,,,2,2009-09-30
6032,621,0,,,12,2009-04-24
6032,624,0,0,9,7,2006-03-30
6032,625,0.02,0,9,7,2006-03-30
6032,626,0.12,0.02,9,7,2006-03-30
6032,627,0,,0,0,2015-01-16
6032,628,0,0,9,7,2006-03-30
6032,629,0,,,12,2009-09-30
6032,630,0,0,9,7,2006-03-30
6032,631,0,,,12,2009-06-22
6032,645,1.23,,,2,2006-03-30
6032,646,0.18,,,2,2007-04-20
6032,652,0.01,0,9,7,2006-03-30
6032,653,0.03,0,9,7,2006-03-30
6032,654,0.002,0,6,0,2015-01-16
6032,802,0,,,12,2006-03-30
6032,803,0,,,12,2006-03-30
6032,806,4,,0,0,2015-01-15
6032,810,0,,,12,2008-07-15
6032,814,3,,0,0,2015-01-15
6032,815,5,,,2,2006-03-30
6032,817,0,,,12,2006-05-23
6032,818,0.06,0.01,9,7,2006-03-30
6032,819,0.01,0,9,7,2006-03-30
6032,820,0,0,9,7,2006-03-30
6032,821,0.12,0.02,9,7,2006-03-30
6032,823,0,0,9,7,2006-03-30
6032,824,0.99,0.1,9,7,2006-03-30
6032,825,0.12,0.01,9,7,2006-03-30
6032,826,0.02,0,9,7,2006-03-30
6032,827,0,,,12,2009-09-30
6032,828,0.161,,0,0,2015-01-15
6032,829,0.149,,0,0,2015-01-16
6032,831,0.01,0,9,7,2006-03-30
6032,832,0,,,12,2009-06-22
6032,834,0,,0,0,2015-01-15
6032,835,0,,0,0,2015-01-15
6032,836,0,,0,0,2015-01-15
6032,837,0,,0,0,2015-01-15
6032,838,0.011,0.001,6,0,2015-01-16
6032,840,0,0,9,7,2006-03-30
6032,841,0,0,9,7,2006-03-30
6032,846,0,0,9,7,2006-03-30
6032,852,0,,,12,2010-07-09
6032,854,0,,,12,2009-06-22
6032,855,0.04,0,9,7,2006-03-30
6032,859,0.014,,0,0,2015-01-16
6032,861,0,,,12,2009-06-22
6032,862,64.6,,2,0,2015-01-15
6032,863,11.1,,2,0,2015-01-15
6032,868,0.01,,,2,2009-09-30
6032,869,0.16,,,2,2009-09-30
6032,874,0,,0,0,2015-01-16
6032,875,0,,0,0,2015-01-16
6033,203,22.37,0.21,9,7,2006-03-30
6033,204,3.96,0.38,9,7,2006-03-30
6033,205,0,,,12,2006-03-30
6033,207,1.05,0.01,9,7,2006-03-30
6033,208,132,,,2,2006-03-30
6033,210,0,,,12,2006-03-30
6033,211,0,,,12,2006-03-30
6033,212,0,,,12,2006-03-30
6033,213,0,,,12,2006-03-30
6033,214,0,,,12,2006-03-30
6033,221,0,,,12,2006-03-30
6033,255,71.97,0.39,9,7,2006-03-30
6033,260,0,,,12,2006-03-30
6033,261,0,,,12,2006-03-30
6033,262,0,,,12,2006-03-30
6033,263,0,,,12,2006-03-30
6033,268,552,,,2,2006-03-30
6033,269,0,,,12,2006-03-30
6033,287,0,,,12,2006-03-30
6033,291,0,,,0,2006-03-30
6033,301,5,0.16,9,7,2006-03-30
6033,303,2.05,0.06,9,7,2006-03-30
6033,304,26,0.54,9,7,2006-03-30
6033,305,193,3.31,9,7,2006-03-30
6033,306,339,8.68,9,7,2006-03-30
6033,307,60,2,9,7,2006-03-30
6033,309,5.18,0.21,9,7,2006-03-30
6033,312,0.097,,,5,2014-09-03
6033,315,0.013,,,5,2006-03-30
6033,317,26.5,,,5,2014-09-03
6033,319,0,,,5,2014-09-03
6033,321,0,,,5,2014-09-03
6033,323,0.33,,,5,2014-09-03
6033,324,2,,,4,2014-09-03
6033,339,0.1,,,4,2014-09-03
6033,401,0,,,0,2006-03-30
6033,404,0.13,0,9,7,2006-03-30
6033,405,0.22,0.01,9,7,2006-03-30
6033,406,7.21,0.2,9,7,2006-03-30
6033,409,11.377,,,2,2006-03-30
6033,410,0.77,0.03,9,7,2006-03-30
6033,415,0.35,0.01,9,7,2006-03-30
6033,417,5,,,5,2006-03-30
6033,418,1.95,0.08,9,7,2006-03-30
6033,430,1.1,,,4,2006-03-30
6033,431,0,,,12,2006-03-30
6033,501,0.25,,,4,2006-03-30
6033,502,0.977,,,4,2006-03-30
6033,503,1.006,,,4,2006-03-30
6033,504,1.768,,,4,2006-03-30
6033,505,1.861,,,4,2006-03-30
6033,506,0.573,,,4,2006-03-30
6033,507,0.25,,,4,2006-03-30
6033,508,0.873,,,4,2006-03-30
6033,509,0.751,,,4,2006-03-30
6033,510,1.088,,,4,2006-03-30
6033,511,1.413,,,4,2006-03-30
6033,512,0.766,,,4,2006-03-30
6033,513,1.349,,,4,2006-03-30
6033,514,2.044,,,4,2006-03-30
6033,515,3.361,,,4,2006-03-30
6033,516,1.221,,,4,2006-03-30
6033,517,0.988,,,4,2006-03-30
6033,518,0.856,,,4,2006-03-30
6033,601,52,0.83,9,7,2006-03-30
6033,605,0.12,0.01,9,7,2006-03-30
6033,606,1.65,0.15,9,7,2006-03-30
6033,610,0,0,9,7,2006-03-30
6033,611,0,0,9,7,2006-03-30
6033,612,0.11,0.01,9,7,2006-03-30
6033,613,0.95,0.09,9,7,2006-03-30
6033,614,0.5,0.05,9,7,2006-03-30
6033,615,0,0,9,7,2006-03-30
6033,617,1.67,,,2,2006-03-30
6033,618,0.16,,,2,2006-03-30
6033,619,0.02,,,2,2006-03-30
6033,620,0.04,,,2,2009-09-30
6033,621,0,,,12,2009-04-24
6033,624,0,0,9,7,2006-03-30
6033,625,0.05,0.01,9,7,2006-03-30
6033,626,0.23,0.02,9,7,2006-03-30
6033,628,0.01,0,9,7,2006-03-30
6033,629,0,,,12,2009-09-30
6033,630,0,0,9,7,2006-03-30
6033,631,0,,,12,2009-06-22
6033,645,2,,,2,2006-03-30
6033,646,0.24,,,2,2006-03-30
6033,652,0.02,0,9,7,2006-03-30
6033,653,0.04,0,9,7,2006-03-30
6033,802,0,,,12,2006-03-30
6033,803,0,,,12,2006-03-30
6033,806,5,,,5,2006-03-30
6033,810,0,,,12,2008-07-15
6033,814,0,,,5,2006-03-30
6033,815,5,,,2,2006-03-30
6033,817,0,,,12,2006-05-23
6033,818,0.09,0.01,9,7,2006-03-30
6033,819,0.02,0,9,7,2006-03-30
6033,820,0,0,9,7,2006-03-30
6033,821,0.23,0.02,9,7,2006-03-30
6033,823,0,0,9,7,2006-03-30
6033,824,1.58,0.15,9,7,2006-03-30
6033,825,0.14,0.01,9,7,2006-03-30
6033,826,0.03,0,9,7,2006-03-30
6033,827,0,,,12,2009-09-30
6033,828,0.235,,,4,2006-03-30
6033,831,0.02,0,9,7,2006-03-30
6033,832,0,,,12,2009-06-22
6033,834,0,,,5,2014-09-03
6033,835,0,,,5,2006-03-30
6033,836,0,,,5,2006-03-30
6033,837,0,,,5,2006-03-30
6033,840,0,0,9,7,2006-03-30
6033,841,0,0,9,7,2006-03-30
6033,846,0,0,9,7,2006-03-30
6033,852,0,,,12,2010-07-09
6033,854,0,,,12,2009-06-22
6033,855,0.04,0,9,7,2006-03-30
6033,861,0,,,12,2009-06-22
6033,862,92.1,,,5,2014-09-03
6033,863,13.5,,,5,2014-09-03
6033,868,0.02,,,2,2009-09-30
6033,869,0.18,,,2,2009-09-30
6034,203,22.77,0.18,9,7,2006-03-30
6034,204,2.21,0.25,9,7,2006-03-30
6034,205,0,,,12,2006-03-30
6034,207,1.08,0.01,9,7,2006-03-30
6034,208,118,,,2,2006-03-30
6034,210,0,,,12,2006-03-30
6034,211,0,,,12,2006-03-30
6034,212,0,,,12,2006-03-30
6034,213,0,,,12,2006-03-30
6034,214,0,,,12,2006-03-30
6034,221,0,,,12,2006-03-30
6034,255,73.36,0.32,9,7,2006-03-30
6034,260,0,,,12,2006-03-30
6034,261,0,,,12,2006-03-30
6034,262,0,,,12,2006-03-30
6034,263,0,,,12,2006-03-30
6034,268,493,,,2,2006-03-30
6034,269,0,,,12,2006-03-30
6034,287,0,,,12,2006-03-30
6034,291,0,,0,0,2015-01-15
6034,301,5,0.17,9,7,2006-03-30
6034,303,2.12,0.06,9,7,2006-03-30
6034,304,26,0.57,9,7,2006-03-30
6034,305,197,3.24,9,7,2006-03-30
6034,306,346,8.66,9,7,2006-03-30
6034,307,61,2.07,9,7,2006-03-30
6034,309,5.31,0.21,9,7,2006-03-30
6034,312,0.048,,3,0,2015-01-15
6034,315,0.004,,3,0,2015-01-15
6034,317,22.2,,3,0,2015-01-15
6034,319,2,,0,0,2015-01-15
6034,321,0,,0,0,2015-01-15
6034,323,0.23,0.005,6,0,2015-01-15
6034,324,1,,0,0,2015-01-15
6034,339,0,,0,0,2015-01-15
6034,401,0,,0,0,2015-01-15
6034,404,0.13,0,9,7,2006-03-30
6034,405,0.23,0.01,9,7,2006-03-30
6034,406,7.36,0.21,9,7,2006-03-30
6034,409,12.177,,,4,2015-01-16
6034,410,0.78,0.03,9,7,2006-03-30
6034,415,0.36,0.01,9,7,2006-03-30
6034,417,4,,0,0,2015-01-15
6034,418,2,0.08,9,7,2006-03-30
6034,430,1.5,,12,0,2015-01-15
6034,431,0,,,12,2006-03-30
6034,501,0.289,,0,0,2015-01-15
6034,502,1.212,,0,0,2015-01-15
6034,503,1.203,,0,0,2015-01-15
6034,504,2.219,,0,0,2015-01-15
6034,505,2.48,,0,0,2015-01-15
6034,506,0.685,,0,0,2015-01-15
6034,507,0.259,,0,0,2015-01-15
6034,508,1.028,,0,0,2015-01-15
6034,509,0.963,,0,0,2015-01-15
6034,510,1.271,,0,0,2015-01-15
6034,511,1.73,,0,0,2015-01-15
6034,512,0.957,,0,0,2015-01-15
6034,513,1.54,,0,0,2015-01-15
6034,514,2.491,,0,0,2015-01-15
6034,515,4.206,,0,0,2015-01-15
6034,516,1.111,,0,0,2015-01-15
6034,517,1.083,,0,0,2015-01-15
6034,518,1.047,,0,0,2015-01-15
6034,601,51,0.82,9,7,2006-03-30
6034,605,0.06,0.01,9,7,2006-03-30
6034,606,0.92,0.1,9,7,2006-03-30
6034,607,0,,0,0,2015-01-16
6034,608,0,,0,0,2015-01-16
6034,609,0,,0,0,2015-01-16
6034,610,0,0,9,7,2006-03-30
6034,611,0,0,9,7,2006-03-30
6034,612,0.06,0.01,9,7,2006-03-30
6034,613,0.52,0.06,9,7,2006-03-30
6034,614,0.3,0.03,9,7,2006-03-30
6034,615,0,0,9,7,2006-03-30
6034,617,0.91,,,2,2006-03-30
6034,618,0.12,,,2,2006-03-30
6034,619,0.01,,,2,2006-03-30
6034,620,0.04,,,2,2009-09-30
6034,621,0,,,12,2009-04-24
6034,624,0,0,9,7,2006-03-30
6034,625,0.02,0,9,7,2006-03-30
6034,626,0.1,0.01,9,7,2006-03-30
6034,627,0,,0,0,2015-01-16
6034,628,0,0,9,7,2006-03-30
6034,629,0,,,12,2009-09-30
6034,630,0,0,9,7,2006-03-30
6034,631,0,,,12,2009-06-22
6034,645,1.06,,,2,2006-03-30
6034,646,0.19,,,2,2006-03-30
6034,652,0.01,0,9,7,2006-03-30
6034,653,0.02,0,9,7,2006-03-30
6034,654,0.002,0,6,0,2015-01-16
6034,802,0,,,12,2006-03-30
6034,803,0,,,12,2006-03-30
6034,806,4,,0,0,2015-01-15
6034,810,0,,,12,2008-07-15
6034,814,2,,0,0,2015-01-15
6034,815,5,,,2,2006-03-30
6034,817,0,,,12,2006-05-23
6034,818,0.05,0.01,9,7,2006-03-30
6034,819,0.01,0,9,7,2006-03-30
6034,820,0,0,9,7,2006-03-30
6034,821,0.01,0.01,9,7,2006-03-30
6034,823,0,0,9,7,2006-03-30
6034,824,0.86,0.09,9,7,2006-03-30
6034,825,0.11,0.01,9,7,2006-03-30
6034,826,0.02,0,9,7,2006-03-30
6034,827,0,,,12,2009-09-30
6034,828,0.119,,0,0,2015-01-15
6034,829,0.126,,0,0,2015-01-16
6034,831,0.01,0,9,7,2006-03-30
6034,832,0,,,12,2009-06-22
6034,834,0,,0,0,2015-01-15
6034,835,0,,0,0,2015-01-15
6034,836,0,,0,0,2015-01-15
6034,837,0,,0,0,2015-01-15
6034,838,0.009,0.001,6,0,2015-01-16
6034,840,0,0,9,7,2006-03-30
6034,841,0,0,9,7,2006-03-30
6034,846,0,0,9,7,2006-03-30
6034,852,0,,,12,2010-07-09
6034,854,0,,,12,2009-06-22
6034,855,0.04,0,9,7,2006-03-30
6034,859,0.012,,0,0,2015-01-16
6034,861,0,,,12,2009-06-22
6034,862,64.8,,2,0,2015-01-15
6034,863,11.1,,2,0,2015-01-15
6034,868,0.01,,,2,2009-09-30
6034,869,0.15,,,2,2009-09-30
6034,874,0,,0,0,2015-01-16
6034,875,0,,0,0,2015-01-16
6035,203,40.28,0.69,6,7,2006-04-04
6035,204,5.03,0.54,6,7,2006-04-04
6035,205,0,,,12,2006-04-04
6035,207,0.95,0.04,6,7,2006-04-04
6035,208,219,1.8,6,7,2006-04-04
6035,210,0,,,12,2006-04-04
6035,211,0,,,12,2006-04-04
6035,212,0,,,12,2006-04-04
6035,213,0,,,12,2006-04-04
6035,214,0,,,12,2006-04-04
6035,221,0,,,12,2006-04-04
6035,255,54.21,0.3,6,7,2006-04-04
6035,260,0,,,12,2006-04-04
6035,261,0,,,12,2006-04-04
6035,262,0,,,12,2006-04-04
6035,263,0,,,12,2006-04-04
6035,268,916,,,2,2006-04-04
6035,269,0,,,12,2006-04-04
6035,287,0,,,12,2006-04-04
6035,291,0,,,12,2006-04-04
6035,301,5,0.3,6,7,2006-04-04
6035,303,3.28,0.28,6,7,2006-04-04
6035,304,27,0.92,6,7,2006-04-04
6035,305,212,10.44,6,7,2006-04-04
6035,306,276,20.39,6,7,2006-04-04
6035,307,50,2.01,6,7,2006-04-04
6035,309,7.73,0.58,6,7,2006-04-04
6035,312,0.066,,0,0,2015-01-16
6035,315,0.005,,0,0,2015-01-16
6035,317,30.7,,0,0,2015-01-16
6035,319,5,,0,0,2015-01-16
6035,321,0,,,5,2014-09-03
6035,323,0.32,,0,0,2015-01-16
6035,324,1,,0,0,2015-01-15
6035,339,0,,0,0,2015-01-15
6035,401,0,,,5,2006-04-04
6035,404,0.08,0,6,7,2006-04-04
6035,405,0.33,0.02,6,7,2006-04-04
6035,406,7.67,0.55,6,7,2006-04-04
6035,409,13.753,,,4,2015-01-16
6035,410,0.95,0.01,6,7,2006-04-04
6035,415,0.31,0.02,6,7,2006-04-04
6035,417,5,,0,0,2015-01-16
6035,418,1.95,0.17,6,7,2006-04-04
6035,430,1.4,,,5,2014-09-03
6035,431,0,,,12,2006-04-04
6035,501,0.365,,0,0,2015-01-16
6035,502,1.538,,0,0,2015-01-16
6035,503,1.52,,0,0,2015-01-16
6035,504,2.813,,0,0,2015-01-16
6035,505,3.127,,0,0,2015-01-16
6035,506,0.883,,0,0,2015-01-16
6035,507,0.333,,0,0,2015-01-16
6035,508,1.309,,0,0,2015-01-16
6035,509,1.216,,0,0,2015-01-16
6035,510,1.631,,0,0,2015-01-16
6035,511,2.223,,0,0,2015-01-16
6035,512,1.223,,0,0,2015-01-16
6035,513,2.024,,0,0,2015-01-16
6035,514,3.18,,0,0,2015-01-16
6035,515,5.337,,0,0,2015-01-16
6035,516,1.606,,0,0,2015-01-16
6035,517,1.464,,0,0,2015-01-16
6035,518,1.344,,0,0,2015-01-16
6035,601,91,2.53,6,7,2006-04-04
6035,605,0.13,0.02,6,7,2006-04-04
6035,606,2.1,0.21,6,7,2006-04-04
6035,607,0,,0,0,2015-01-16
6035,608,0,,0,0,2015-01-16
6035,609,0,,0,0,2015-01-16
6035,610,0,0,6,7,2006-04-04
6035,611,0,0,6,7,2006-04-04
6035,612,0.14,0.02,6,7,2006-04-04
6035,613,1.22,0.13,6,7,2006-04-04
6035,614,0.63,0.05,6,7,2006-04-04
6035,615,0,0,6,7,2006-04-04
6035,617,2.17,,,2,2006-04-04
6035,618,0.27,,,2,2006-04-04
6035,619,0.03,,,2,2006-04-04
6035,620,0.06,,,2,2009-09-30
6035,621,0,,,12,2009-04-24
6035,624,0.01,0,6,7,2006-04-04
6035,625,0.04,0.01,6,7,2006-04-04
6035,626,0.25,0.03,6,7,2006-04-04
6035,627,0,,0,0,2015-01-16
6035,628,0.01,0,6,7,2006-04-04
6035,629,0,,,12,2009-09-30
6035,630,0,0,6,7,2006-04-04
6035,631,0,,,12,2009-06-22
6035,645,2.57,,,2,2006-04-04
6035,646,0.4,,,2,2006-04-04
6035,652,0.02,0,6,7,2006-04-04
6035,653,0.05,0.01,6,7,2006-04-04
6035,654,0.003,,0,0,2015-01-16
6035,802,0,,,12,2006-04-04
6035,803,0,,,12,2006-04-04
6035,806,5,,0,0,2015-01-16
6035,810,0,,,12,2008-07-15
6035,814,5,,0,0,2015-01-16
6035,815,6,,,2,2006-04-04
6035,817,0,,,12,2006-05-23
6035,818,0.1,0.01,6,7,2006-04-04
6035,819,0.02,0,6,7,2006-04-04
6035,820,0,0,6,7,2006-04-04
6035,821,0.25,0.03,6,7,2006-04-04
6035,823,0,0,6,7,2006-04-04
6035,824,2.07,0.2,6,7,2006-04-04
6035,825,0.25,0.02,6,7,2006-04-04
6035,826,0.05,0.01,6,7,2006-04-04
6035,827,0,,,12,2009-09-30
6035,828,0.223,,0,0,2015-01-16
6035,829,0.207,,0,0,2015-01-16
6035,831,0.03,0,6,7,2006-04-04
6035,832,0,,,12,2009-06-22
6035,834,0,,,5,2014-09-03
6035,835,0,,,12,2006-04-04
6035,836,0,,,12,2006-04-04
6035,837,0,,,12,2006-04-04
6035,838,0.015,,0,0,2015-01-16
6035,840,0,0,6,7,2006-04-04
6035,841,0,0,6,7,2006-04-04
6035,846,0,0,6,7,2006-04-04
6035,852,0,,,12,2010-07-09
6035,854,0,,,12,2009-06-22
6035,855,0.06,0,6,7,2006-04-04
6035,859,0.02,,0,0,2015-01-16
6035,861,0,,,12,2009-06-22
6035,862,89.8,,0,0,2015-01-16
6035,863,15.4,,0,0,2015-01-16
6035,868,0.03,,,2,2009-09-30
6035,869,0.31,,,2,2009-09-30
6036,203,39.4,0.72,6,7,2006-04-04
6036,204,6.8,0.64,6,7,2007-06-01
6036,205,0,,,12,2006-04-04
6036,207,0.95,0.04,6,7,2006-04-04
6036,208,233,,,2,2006-04-04
6036,210,0,,,12,2006-04-04
6036,211,0,,,12,2006-04-04
6036,212,0,,,12,2006-04-04
6036,213,0,,,12,2006-04-04
6036,214,0,,,12,2006-04-04
6036,221,0,,,12,2006-04-04
6036,255,53.27,0.24,6,7,2006-04-04
6036,260,0,,,12,2006-04-04
6036,261,0,,,12,2006-04-04
6036,262,0,,,12,2006-04-04
6036,263,0,,,12,2006-04-04
6036,268,974,,,2,2006-04-04
6036,269,0,,,12,2006-04-04
6036,287,0,,,12,2006-04-04
6036,291,0,,,0,2006-04-04
6036,301,6,0.38,6,7,2006-04-04
6036,303,3.23,0.28,6,7,2006-04-04
6036,304,26,0.93,6,7,2006-04-04
6036,305,209,10.51,6,7,2006-04-04
6036,306,272,20.26,6,7,2006-04-04
6036,307,50,1.97,6,7,2006-04-04
6036,309,7.53,0.58,6,7,2006-04-04
6036,312,0.074,,,5,2014-09-03
6036,315,0.011,,,5,2014-09-03
6036,317,31.7,,,5,2014-09-03
6036,319,0,,,5,2014-09-03
6036,321,0,,,5,2014-09-03
6036,323,0.43,,,5,2014-09-03
6036,324,6,,,5,2014-09-03
6036,339,0.1,,,5,2014-09-03
6036,401,0,,,0,2006-04-04
6036,404,0.08,0,6,7,2006-04-04
6036,405,0.33,0.02,6,7,2006-04-04
6036,406,7.52,0.54,6,7,2006-04-04
6036,409,14.87,,,2,2006-04-04
6036,410,0.94,0.02,6,7,2006-04-04
6036,415,0.3,0.02,6,7,2006-04-04
6036,417,6,,,5,2006-04-04
6036,418,1.91,0.16,6,7,2006-04-04
6036,430,1.5,,,5,2014-09-03
6036,431,0,,,12,2006-04-04
6036,501,0.441,,,4,2006-04-04
6036,502,1.721,,,4,2006-04-04
6036,503,1.771,,,4,2006-04-04
6036,504,3.115,,,4,2006-04-04
6036,505,3.278,,,4,2006-04-04
6036,506,1.008,,,4,2006-04-04
6036,507,0.441,,,4,2006-04-04
6036,508,1.538,,,4,2006-04-04
6036,509,1.324,,,4,2006-04-04
6036,510,1.916,,,4,2006-04-04
6036,511,2.49,,,4,2006-04-04
6036,512,1.349,,,4,2006-04-04
6036,513,2.377,,,4,2006-04-04
6036,514,3.599,,,4,2006-04-04
6036,515,5.92,,,4,2006-04-04
6036,516,2.15,,,4,2006-04-04
6036,517,1.739,,,4,2006-04-04
6036,518,1.507,,,4,2006-04-04
6036,601,91,2.49,6,7,2006-04-04
6036,605,0.2,0.02,6,7,2006-04-04
6036,606,2.82,0.24,6,7,2006-04-04
6036,610,0,0,6,7,2006-04-04
6036,611,0,0,6,7,2006-04-04
6036,612,0.2,0.02,6,7,2006-04-04
6036,613,1.64,0.15,6,7,2006-04-04
6036,614,0.84,0.07,6,7,2006-04-04
6036,615,0,0,6,7,2006-04-04
6036,617,2.96,,,2,2006-04-04
6036,618,0.31,,,2,2006-04-04
6036,619,0.03,,,2,2006-04-04
6036,620,0.06,,,2,2009-09-30
6036,621,0,,,12,2009-04-24
6036,624,0.01,0,6,7,2006-04-04
6036,625,0.07,0.01,6,7,2006-04-04
6036,626,0.37,0.04,6,7,2006-04-04
6036,628,0.01,0,6,7,2006-04-04
6036,629,0,,,12,2009-09-30
6036,630,0,0,6,7,2006-04-04
6036,631,0,,,12,2009-06-22
6036,645,3.5,,,2,2006-04-04
6036,646,0.44,,,2,2006-04-04
6036,652,0.03,0,6,7,2006-04-04
6036,653,0.08,0.01,6,7,2006-04-04
6036,802,0,,,12,2006-04-04
6036,803,0,,,12,2006-04-04
6036,806,6,,,5,2006-04-04
6036,810,0,,,12,2008-07-15
6036,814,0,,,5,2006-04-04
6036,815,6,,,2,2006-04-04
6036,817,0,,,12,2006-05-23
6036,818,0.16,0.02,6,7,2006-04-04
6036,819,0.03,0,6,7,2006-04-04
6036,820,0,0,6,7,2006-04-04
6036,821,0.37,0.04,6,7,2006-04-04
6036,823,0,0,6,7,2006-04-04
6036,824,2.8,0.27,6,7,2006-04-04
6036,825,0.28,0.02,6,7,2006-04-04
6036,826,0.07,0.01,6,7,2006-04-04
6036,827,0,,,12,2009-09-30
6036,828,0.413,,,4,2006-04-04
6036,831,0.03,0,6,7,2006-04-04
6036,832,0,,,12,2009-06-22
6036,834,0,,,5,2014-09-03
