FoodID,NutrientID,NutrientValue,StandardError,NumberofObservations,NutrientSourceID,NutrientDateOfEntry
502551,212,0.05,,2,3,2014-06-26
502551,213,0,,2,3,2014-06-26
502551,214,0,,2,3,2014-06-26
502551,221,0,,,12,2014-06-26
502551,255,60.34,,2,3,2014-06-26
502551,262,0,,,12,2014-06-26
502551,263,0,,,12,2014-06-26
502551,268,1046,,0,107,2014-06-26
502551,269,0.61,,2,3,2014-06-26
502551,287,0,,2,3,2014-06-26
502551,291,0,,,9,2014-06-26
502551,301,7,,2,3,2014-06-26
502551,303,0.73,,2,3,2014-06-26
502551,304,14,,2,3,2014-06-26
502551,305,119,,2,3,2014-06-26
502551,306,262,,2,3,2014-06-26
502551,307,554,,2,3,2014-06-26
502551,309,1.44,,2,3,2014-06-26
502551,312,0.051,,2,3,2014-06-26
502551,315,0.027,,2,3,2014-06-26
502551,317,12.4,,2,3,2014-06-26
502551,324,12,,,107,2014-06-26
502551,339,0.3,,1,3,2014-06-26
502551,401,0,,,9,2014-06-26
502551,404,0.59,,2,3,2014-06-26
502551,405,0.162,,2,3,2014-06-26
502551,406,4.35,,2,3,2014-06-26
502551,409,7.628,,,107,2014-06-26
502551,415,0.292,,2,3,2014-06-26
502551,418,0.443,,2,3,2014-06-26
502551,601,59,,2,3,2014-06-26
502551,605,0.15,,,107,2014-07-25
502551,606,6.776,,2,3,2014-07-25
502551,607,0,,2,3,2014-07-25
502551,608,0,,2,3,2014-07-25
502551,609,0,,2,3,2014-07-25
502551,610,0,,2,3,2014-07-25
502551,611,0,,2,3,2014-07-25
502551,612,0.27,,2,3,2014-07-25
502551,613,4.365,,2,3,2014-07-25
502551,614,2.059,,2,3,2014-07-25
502551,615,0.014,,2,3,2014-07-25
502551,617,7.428,,,107,2014-07-25
502551,618,2.719,,,107,2014-07-25
502551,619,0.18,,,107,2014-07-25
502551,620,0.079,,,107,2014-07-25
502551,621,0,,2,3,2014-07-25
502551,624,0.009,,2,3,2014-07-25
502551,625,0,,2,3,2014-07-25
502551,626,0.503,,,107,2014-07-25
502551,627,0,,2,3,2014-07-25
502551,629,0,,2,3,2014-07-25
502551,630,0,,,107,2014-07-25
502551,631,0,,2,3,2014-07-25
502551,645,7.981,,2,3,2014-07-25
502551,646,3.138,,2,3,2014-07-25
502551,652,0,,2,3,2014-07-25
502551,653,0.059,,2,3,2014-07-25
502551,654,0,,2,3,2014-07-25
502551,802,0.59,,,107,2014-06-26
502551,803,0.03,,,107,2014-06-26
502551,814,53,,,9,2014-06-26
502551,817,0.022,,2,3,2014-07-25
502551,818,0.048,,2,3,2014-07-25
502551,819,0.041,,2,3,2014-07-25
502551,820,0,,2,3,2014-07-25
502551,821,0.482,,2,3,2014-07-25
502551,823,0.135,,2,3,2014-07-25
502551,824,7.38,,2,3,2014-07-25
502551,825,2.678,,2,3,2014-07-25
502551,826,0.049,,2,3,2014-07-25
502551,827,0.011,,,107,2014-07-25
502551,829,0.069,,,107,2014-07-25
502551,831,0.141,,2,3,2014-07-25
502551,832,0,,2,3,2014-07-25
502551,833,0,,2,3,2014-07-25
502551,838,0,,2,3,2014-07-25
502551,840,0,,2,3,2014-07-25
502551,841,0.039,,2,3,2014-07-25
502551,843,0,,2,3,2014-07-25
502551,845,0.013,,2,3,2014-07-25
502551,846,0,,,107,2014-07-25
502551,848,0,,2,3,2014-07-25
502551,849,0,,2,3,2014-07-25
502551,852,0,,2,3,2014-07-25
502551,853,0,,2,3,2014-07-25
502551,854,0.011,,2,3,2014-07-25
502551,855,0.079,,2,3,2014-07-25
502551,859,0.08,,,107,2014-07-25
502551,861,0,,2,3,2014-07-25
502551,868,0.141,,,107,2014-07-25
502551,869,2.781,,,107,2014-07-25
502552,203,19.73,,2,3,2014-06-26
502552,204,19.68,,2,3,2014-06-26
502552,205,10.07,,,107,2014-06-26
502552,207,1.03,,2,3,2014-06-26
502552,208,301,,,107,2014-06-26
502552,210,0.03,,2,3,2014-06-26
502552,211,0.61,,2,3,2014-06-26
502552,212,0.05,,2,3,2014-06-26
502552,213,0,,2,3,2014-06-26
502552,214,0,,2,3,2014-06-26
502552,221,0,,,12,2014-06-26
502552,255,49.5,,2,3,2014-06-26
502552,262,0,,,12,2014-06-26
502552,263,0,,,12,2014-06-26
502552,268,1259,,0,107,2014-06-26
502552,269,0.69,,2,3,2014-06-26
502552,287,0,,2,3,2014-06-26
502552,291,0,,,9,2014-06-26
502552,301,10,,2,3,2014-06-26
502552,303,1.05,,2,3,2014-06-26
502552,304,18,,2,3,2014-06-26
502552,305,103,,2,3,2014-06-26
502552,306,334,,2,3,2014-06-26
502552,307,720,,2,3,2014-06-26
502552,309,2.01,,2,3,2014-06-26
502552,312,0.07,,2,3,2014-06-26
502552,315,0.039,,2,3,2014-06-26
502552,317,21,,2,3,2014-06-26
502552,324,15,,,107,2014-06-26
502552,339,0.4,,1,3,2014-06-26
502552,401,0,,,9,2014-06-26
502552,404,0.597,,2,3,2014-06-26
502552,405,0.191,,2,3,2014-06-26
502552,406,4.61,,2,3,2014-06-26
502552,409,8.227,,,107,2014-06-26
502552,415,0.278,,2,3,2014-06-26
502552,418,0.507,,2,3,2014-06-26
502552,601,78,,2,3,2014-06-26
502552,605,0.321,,,107,2014-07-25
502552,606,7.203,,2,3,2014-07-25
502552,607,0,,2,3,2014-07-25
502552,608,0,,2,3,2014-07-25
502552,609,0,,2,3,2014-07-25
502552,610,0,,2,3,2014-07-25
502552,611,0,,2,3,2014-07-25
502552,612,0.276,,2,3,2014-07-25
502552,613,4.508,,2,3,2014-07-25
502552,614,2.296,,2,3,2014-07-25
502552,615,0.059,,2,3,2014-07-25
502552,617,7.691,,,107,2014-07-25
502552,618,2.759,,,107,2014-07-25
502552,619,0.159,,,107,2014-07-25
502552,620,0.099,,,107,2014-07-25
502552,621,0,,2,3,2014-07-25
502552,624,0,,2,3,2014-07-25
502552,625,0,,2,3,2014-07-25
502552,626,0.569,,,107,2014-07-25
502552,627,0.037,,2,3,2014-07-25
502552,629,0,,2,3,2014-07-25
502552,630,0,,,107,2014-07-25
502552,631,0.013,,2,3,2014-07-25
502552,645,8.316,,2,3,2014-07-25
502552,646,3.281,,2,3,2014-07-25
502552,652,0,,2,3,2014-07-25
502552,653,0.064,,2,3,2014-07-25
502552,654,0,,2,3,2014-07-25
502552,802,0.66,,,107,2014-06-26
502552,803,0.03,,,107,2014-06-26
502552,814,53,,,9,2014-06-26
502552,817,0.093,,2,3,2014-07-25
502552,818,0.09,,2,3,2014-07-25
502552,819,0.048,,2,3,2014-07-25
502552,820,0,,2,3,2014-07-25
502552,821,0.475,,2,3,2014-07-25
502552,823,0.139,,2,3,2014-07-25
502552,824,7.601,,2,3,2014-07-25
502552,825,2.694,,2,3,2014-07-25
502552,826,0.057,,2,3,2014-07-25
502552,827,0.036,,,107,2014-07-25
502552,829,0.183,,,107,2014-07-25
502552,831,0.159,,2,3,2014-07-25
502552,832,0,,2,3,2014-07-25
502552,833,0,,2,3,2014-07-25
502552,838,0.017,,2,3,2014-07-25
502552,840,0,,2,3,2014-07-25
502552,841,0,,2,3,2014-07-25
502552,843,0,,2,3,2014-07-25
502552,845,0.041,,2,3,2014-07-25
502552,846,0,,,107,2014-07-25
502552,848,0,,2,3,2014-07-25
502552,849,0,,2,3,2014-07-25
502552,852,0,,2,3,2014-07-25
502552,853,0,,2,3,2014-07-25
502552,854,0.012,,2,3,2014-07-25
502552,855,0.099,,2,3,2014-07-25
502552,859,0.048,,,107,2014-07-25
502552,861,0.024,,2,3,2014-07-25
502552,868,0.195,,,107,2014-07-25
502552,869,2.846,,,107,2014-07-25
502553,203,26.26,1.71,3,3,2014-06-26
502553,204,12.76,3.691,3,3,2014-06-26
502553,205,1.72,,,107,2014-06-26
502553,207,3.82,0.75,3,3,2014-06-26
502553,208,234,,,107,2014-06-26
502553,210,0.88,0.245,3,3,2014-06-26
502553,211,0.06,0.205,3,3,2014-06-26
502553,212,0.03,0.05,3,3,2014-06-26
502553,213,0,0,3,3,2014-06-26
502553,214,0,0,3,3,2014-06-26
502553,221,0,,,12,2014-06-26
502553,255,55.44,1.034,3,3,2014-06-26
502553,262,0,,,12,2014-06-26
502553,263,0,,,12,2014-06-26
502553,268,979,,,107,2014-06-26
502553,269,0.98,0.06,3,3,2014-06-26
502553,287,0,0,3,3,2014-06-26
502553,291,0.6,,,9,2014-06-26
502553,301,13,0.627,3,3,2014-06-26
502553,303,1.14,0.154,3,3,2014-06-26
502553,304,25,1.824,3,3,2014-06-26
502553,305,258,30.339,3,3,2014-06-26
502553,306,552,59.327,3,3,2014-06-26
502553,307,1324,211.086,3,3,2014-06-26
502553,309,2.54,0.297,3,3,2014-06-26
502553,312,0.077,0.01,3,3,2014-06-26
502553,315,0.497,0.107,3,3,2014-06-26
502553,317,36.6,4.64,3,3,2014-06-26
502553,324,19,,,107,2014-06-26
502553,339,0.5,,1,3,2014-06-26
502553,401,0,,,9,2014-06-26
502553,404,0.52,0.021,3,3,2014-06-26
502553,405,0.212,0.008,3,3,2014-06-26
502553,406,5.27,0.46,3,3,2014-06-26
502553,409,10.084,,,107,2014-06-26
502553,415,0.285,0.007,3,3,2014-06-26
502553,418,0.495,0.033,3,3,2014-06-26
502553,601,79,2.935,3,3,2014-06-26
502553,605,0.036,,,107,2014-07-25
502553,606,4.677,1.339,3,3,2014-07-25
502553,607,0,0,3,3,2014-07-25
502553,608,0,0,3,3,2014-07-25
502553,609,0,0,3,3,2014-07-25
502553,610,0,0,3,3,2014-07-25
502553,611,0,0,3,3,2014-07-25
502553,612,0.177,0.049,3,3,2014-07-25
502553,613,2.951,0.831,3,3,2014-07-25
502553,614,1.496,0.418,3,3,2014-07-25
502553,615,0.025,0.02,3,3,2014-07-25
502553,617,4.88,,,107,2014-07-25
502553,618,1.924,,,107,2014-07-25
502553,619,0.114,,,107,2014-07-25
502553,620,0.093,,,107,2014-07-25
502553,621,0,0,3,3,2014-07-25
502553,624,0,0,3,3,2014-07-25
502553,625,0,0,3,3,2014-07-25
502553,626,0.327,,,107,2014-07-25
502553,627,0,0,3,3,2014-07-25
502553,629,0,0,3,3,2014-07-25
502553,630,0,,,107,2014-07-25
502553,631,0,0,3,3,2014-07-25
502553,645,5.228,1.564,3,3,2014-07-25
502553,646,2.311,0.725,3,3,2014-07-25
502553,652,0,0,3,3,2014-07-25
502553,653,0.028,0.023,3,3,2014-07-25
502553,654,0,0,3,3,2014-07-25
502553,802,0.1,,,107,2014-06-26
502553,803,0.88,,,107,2014-06-26
502553,814,24,,,9,2014-06-26
502553,817,0.021,0.008,3,3,2014-07-25
502553,818,0.014,0.011,3,3,2014-07-25
502553,819,0,0,3,3,2014-07-25
502553,820,0,0,3,3,2014-07-25
502553,821,0.306,0.081,3,3,2014-07-25
502553,823,0.088,0.033,3,3,2014-07-25
502553,824,4.886,1.463,3,3,2014-07-25
502553,825,1.924,0.566,3,3,2014-07-25
502553,826,0.21,0.016,3,3,2014-07-25
502553,827,0.075,,,107,2014-07-25
502553,829,0.036,,,107,2014-07-25
502553,831,0.114,0.046,3,3,2014-07-25
502553,832,0,0,3,3,2014-07-25
502553,833,0,0,3,3,2014-07-25
502553,838,0,0,3,3,2014-07-25
502553,840,0,0,3,3,2014-07-25
502553,841,0,0,3,3,2014-07-25
502553,843,0,0,3,3,2014-07-25
502553,845,0.018,0.015,3,3,2014-07-25
502553,846,0,,,107,2014-07-25
502553,848,0,0,3,3,2014-07-25
502553,849,0,0,3,3,2014-07-25
502553,852,0,0,3,3,2014-07-25
502553,853,0,0,3,3,2014-07-25
502553,854,0.014,0.011,3,3,2014-07-25
502553,855,0.093,0.014,3,3,2014-07-25
502553,859,0,,,107,2014-07-25
502553,861,0.06,0.055,3,3,2014-07-25
502553,868,0.174,,,107,2014-07-25
502553,869,2.049,,,107,2014-07-25
502554,203,32.06,0.249,6,0,2015-01-16
502554,204,3.24,0.277,6,0,2015-01-16
502554,205,0,,0,0,2015-01-16
502554,207,1.19,0.027,6,0,2015-01-16
502554,208,157,,0,0,2015-01-16
502554,221,0,,0,0,2015-01-16
502554,255,65.32,0.309,6,0,2015-01-16
502554,262,0,,0,0,2015-01-16
502554,263,0,,0,0,2015-01-16
502554,268,659,,0,0,2015-01-16
502554,269,0,,0,0,2015-01-16
502554,291,0,,0,0,2015-01-16
502554,301,6,0.257,6,0,2015-01-16
502554,303,0.49,0.014,6,0,2015-01-16
502554,304,32,0.664,6,0,2015-01-16
502554,305,241,5.747,6,0,2015-01-16
502554,306,343,13.828,6,0,2015-01-16
502554,307,47,2.524,6,0,2015-01-16
502554,309,0.96,0.018,6,0,2015-01-16
502554,312,0.044,0.003,6,0,2015-01-16
502554,315,0.012,0.001,6,0,2015-01-16
502554,317,31.9,4.153,3,0,2015-01-16
502554,319,10,,0,0,2015-01-16
502554,321,0,,0,0,2015-01-16
502554,323,0.33,,2,0,2015-01-16
502554,324,1,,0,0,2015-01-16
502554,339,0,,0,0,2015-01-16
502554,401,0,,0,0,2015-01-16
502554,404,0.098,0.011,3,0,2015-01-16
502554,405,0.187,0.028,3,0,2015-01-16
502554,406,9.45,0.603,3,0,2015-01-16
502554,409,16.183,,,4,2015-01-16
502554,410,1.585,,2,0,2015-01-16
502554,415,0.921,0.036,3,0,2015-01-16
502554,418,0.2,0.015,3,0,2015-01-16
502554,430,4.3,,0,0,2015-01-16
502554,501,0.404,,0,0,2015-01-16
502554,502,1.438,,0,0,2015-01-16
502554,503,1.573,,0,0,2015-01-16
502554,504,2.652,,0,0,2015-01-16
502554,505,3.083,,0,0,2015-01-16
502554,506,0.834,,0,0,2015-01-16
502554,507,0.336,,0,0,2015-01-16
502554,508,1.294,,0,0,2015-01-16
502554,509,1.155,,0,0,2015-01-16
502554,510,1.66,,0,0,2015-01-16
502554,511,2.168,,0,0,2015-01-16
502554,512,1.195,,0,0,2015-01-16
502554,513,1.872,,0,0,2015-01-16
502554,514,3.015,,0,0,2015-01-16
502554,515,4.749,,0,0,2015-01-16
502554,516,1.419,,0,0,2015-01-16
502554,517,1.019,,0,0,2015-01-16
502554,518,1.222,,0,0,2015-01-16
502554,601,116,3.712,3,0,2015-01-16
502554,605,0.013,,0,0,2015-01-16
502554,606,1.01,,0,0,2015-01-16
502554,607,0,0,6,0,2015-01-16
502554,608,0,0,6,0,2015-01-16
502554,609,0,0,6,0,2015-01-16
502554,610,0.015,0.001,6,0,2015-01-16
502554,611,0.005,0.001,6,0,2015-01-16
502554,612,0.019,0.002,6,0,2015-01-16
502554,613,0.746,0.066,6,0,2015-01-16
502554,614,0.211,0.045,6,0,2015-01-16
502554,615,0.002,0.001,6,0,2015-01-16
502554,617,1.096,0.102,6,0,2015-01-16
502554,618,0.601,0.04,6,0,2015-01-16
502554,619,0.026,0.001,6,0,2015-01-16
502554,620,0.086,0.004,6,0,2015-01-16
502554,621,0.007,0,6,0,2015-01-16
502554,624,0.005,0.001,6,0,2015-01-16
502554,625,0.005,0.001,6,0,2015-01-16
502554,626,0.155,0.02,6,0,2015-01-16
502554,627,0,0,6,0,2015-01-16
502554,628,0.018,0.002,6,0,2015-01-16
502554,629,0.004,0,6,0,2015-01-16
502554,630,0,0,6,0,2015-01-16
502554,631,0.01,0.001,6,0,2015-01-16
502554,645,1.275,,0,0,2015-01-16
502554,646,0.791,,0,0,2015-01-16
502554,652,0.004,0,6,0,2015-01-16
502554,653,0.004,0.001,6,0,2015-01-16
502554,654,0,0,6,0,2015-01-16
502554,811,0,,2,0,2015-01-16
502554,812,0.07,,2,0,2015-01-16
502554,813,0.01,,2,0,2015-01-16
502554,814,10,,0,0,2015-01-16
502554,817,0,0,6,0,2015-01-16
502554,818,0.011,0.002,6,0,2015-01-16
502554,819,0.002,0.001,6,0,2015-01-16
502554,820,0,0,6,0,2015-01-16
502554,821,0.155,0.02,6,0,2015-01-16
502554,823,0.011,0.001,6,0,2015-01-16
502554,824,1.085,0.101,6,0,2015-01-16
502554,825,0.598,0.039,6,0,2015-01-16
502554,826,0.002,0.001,6,0,2015-01-16
502554,827,0.022,0.001,6,0,2015-01-16
502554,829,0.011,,0,0,2015-01-16
502554,831,0.026,0.001,6,0,2015-01-16
502554,832,0,0,6,0,2015-01-16
502554,833,0,0,6,0,2015-01-16
502554,834,0,,0,0,2015-01-16
502554,835,0,,0,0,2015-01-16
502554,836,0,,0,0,2015-01-16
502554,837,0,,0,0,2015-01-16
502554,838,0.001,0.001,6,0,2015-01-16
502554,840,0,0,6,0,2015-01-16
502554,841,0,0,6,0,2015-01-16
502554,845,0.023,0.002,6,0,2015-01-16
502554,852,0,0,6,0,2015-01-16
502554,854,0.021,0.001,6,0,2015-01-16
502554,855,0.086,0.004,6,0,2015-01-16
502554,859,0.002,,0,0,2015-01-16
502554,861,0.001,0.001,6,0,2015-01-16
502554,862,117,,0,0,2015-01-16
502554,863,10,,0,0,2015-01-16
502554,874,0,,0,0,2015-01-16
502554,875,0,,0,0,2015-01-16
502555,203,30.54,0.807,6,0,2015-01-16
502555,204,3.17,0.319,6,0,2015-01-16
502555,205,0,,0,0,2015-01-16
502555,207,1.33,0.041,6,0,2015-01-16
502555,208,151,,0,0,2015-01-16
502555,210,0,,,12,2014-07-25
502555,211,0,,,12,2014-07-25
502555,212,0,,,12,2014-07-25
502555,213,0,,,12,2014-07-25
502555,214,0,,,12,2014-07-25
502555,221,0,,0,0,2015-01-16
502555,255,66.14,0.608,6,0,2015-01-16
502555,260,0,,,12,2014-07-25
502555,261,0,,,12,2014-07-25
502555,262,0,,0,0,2015-01-16
502555,263,0,,0,0,2015-01-16
502555,268,631,,0,0,2015-01-16
502555,269,0,,,12,2014-07-25
502555,287,0,,,12,2014-07-25
502555,291,0,,0,0,2015-01-16
502555,301,5,0.159,6,0,2015-01-16
502555,303,0.45,0.019,6,0,2015-01-16
502555,304,34,1.006,6,0,2015-01-16
502555,305,258,7.329,6,0,2015-01-16
502555,306,391,16.484,6,0,2015-01-16
502555,307,52,2.167,6,0,2015-01-16
502555,309,0.9,0.022,6,0,2015-01-16
502555,312,0.042,0.004,6,0,2015-01-16
502555,315,0.012,0.001,6,0,2015-01-16
502555,317,28.4,3.267,3,0,2015-01-16
502555,323,0.54,,2,0,2015-01-16
502555,324,1,,0,0,2015-01-16
502555,339,0,,0,0,2015-01-16
502555,401,0,,0,0,2015-01-16
502555,404,0.107,0.019,3,0,2015-01-16
502555,405,0.213,0.009,3,0,2015-01-16
502555,406,12.133,1.233,3,0,2015-01-16
502555,409,18.55,,,4,2015-01-16
502555,410,1.71,,2,0,2015-01-16
502555,415,1.157,0.092,3,0,2015-01-16
502555,418,0.21,0.015,3,0,2015-01-16
502555,501,0.385,,0,0,2015-01-16
502555,502,1.37,,0,0,2015-01-16
502555,503,1.498,,0,0,2015-01-16
502555,504,2.527,,0,0,2015-01-16
502555,505,2.936,,0,0,2015-01-16
502555,506,0.794,,0,0,2015-01-16
502555,507,0.32,,0,0,2015-01-16
502555,508,1.233,,0,0,2015-01-16
502555,509,1.1,,0,0,2015-01-16
502555,510,1.581,,0,0,2015-01-16
502555,511,2.065,,0,0,2015-01-16
502555,512,1.138,,0,0,2015-01-16
502555,513,1.783,,0,0,2015-01-16
502555,514,2.872,,0,0,2015-01-16
502555,515,4.524,,0,0,2015-01-16
502555,516,1.352,,0,0,2015-01-16
502555,517,0.97,,0,0,2015-01-16
502555,518,1.164,,0,0,2015-01-16
502555,601,104,1.856,3,0,2015-01-16
502555,605,0.01,,0,0,2015-01-16
502555,606,0.992,,0,0,2015-01-16
502555,607,0,0,6,0,2015-01-16
502555,608,0,0,6,0,2015-01-16
502555,609,0,0,6,0,2015-01-16
502555,610,0.014,0.002,6,0,2015-01-16
502555,611,0.005,0,6,0,2015-01-16
502555,612,0.019,0.003,6,0,2015-01-16
502555,613,0.704,0.079,6,0,2015-01-16
502555,614,0.236,0.019,6,0,2015-01-16
502555,615,0.002,0.001,6,0,2015-01-16
502555,617,1.041,0.129,6,0,2015-01-16
502555,618,0.581,0.06,6,0,2015-01-16
502555,619,0.024,0.002,6,0,2015-01-16
502555,620,0.085,0.004,6,0,2015-01-16
502555,621,0.007,0,6,0,2015-01-16
502555,624,0.004,0,6,0,2015-01-16
502555,625,0.005,0.001,6,0,2015-01-16
502555,626,0.147,0.021,6,0,2015-01-16
502555,627,0,0,6,0,2015-01-16
502555,628,0.017,0.002,6,0,2015-01-16
502555,629,0.004,0,6,0,2015-01-16
502555,630,0,0,6,0,2015-01-16
502555,631,0.01,0.001,6,0,2015-01-16
502555,645,1.212,,0,0,2015-01-16
502555,646,0.764,,0,0,2015-01-16
502555,652,0.005,0.001,6,0,2015-01-16
502555,653,0.004,0,6,0,2015-01-16
502555,654,0,0,6,0,2015-01-16
502555,802,0,,,12,2014-07-25
502555,803,0,,,12,2014-07-25
502555,810,0,,,12,2014-07-25
502555,811,0,,2,0,2015-01-16
502555,812,0.09,,2,0,2015-01-16
502555,813,0,,2,0,2015-01-16
502555,817,0,0,6,0,2015-01-16
502555,818,0.009,0.001,6,0,2015-01-16
502555,819,0.001,0.001,6,0,2015-01-16
502555,820,0,0,6,0,2015-01-16
502555,821,0.147,0.021,6,0,2015-01-16
502555,823,0.011,0,6,0,2015-01-16
502555,824,1.031,0.127,6,0,2015-01-16
502555,825,0.579,0.06,6,0,2015-01-16
502555,826,0.002,0.001,6,0,2015-01-16
502555,827,0.02,0,6,0,2015-01-16
502555,829,0.009,,0,0,2015-01-16
502555,831,0.024,0.002,6,0,2015-01-16
502555,832,0,0,6,0,2015-01-16
502555,833,0,0,6,0,2015-01-16
502555,838,0.001,0.001,6,0,2015-01-16
502555,840,0,0,6,0,2015-01-16
502555,841,0,0,6,0,2015-01-16
502555,845,0.022,0.001,6,0,2015-01-16
502555,852,0,0,6,0,2015-01-16
502555,854,0.02,0,6,0,2015-01-16
502555,855,0.085,0.004,6,0,2015-01-16
502555,859,0.001,,0,0,2015-01-16
502555,861,0,0,6,0,2015-01-16
502557,203,27.95,,1,3,2014-07-03
502557,204,41.68,,1,3,2014-07-03
502557,205,7.84,,,107,2014-07-03
502557,207,4.24,,1,3,2014-07-03
502557,208,526,,,107,2014-07-03
502557,210,0,,1,3,2014-07-03
502557,211,0.14,,1,3,2014-07-03
502557,212,0.21,,1,3,2014-07-03
502557,213,0,,1,3,2014-07-03
502557,214,0,,1,3,2014-07-03
502557,221,0,,,12,2014-07-03
502557,255,18.3,,1,3,2014-07-03
502557,262,0,,,12,2014-07-03
502557,263,0,,,12,2014-07-03
502557,268,2200,,,107,2014-07-03
502557,269,0.36,,1,3,2014-07-03
502557,287,0,,1,3,2014-07-03
502557,291,0,,,9,2014-07-03
502557,301,17,,1,3,2014-07-03
502557,303,1.55,,1,3,2014-07-03
502557,304,24,,1,3,2014-07-03
502557,305,210,,1,3,2014-07-03
502557,306,636,,1,3,2014-07-03
502557,307,1496,,1,3,2014-07-03
502557,309,2.18,,1,3,2014-07-03
502557,312,0.08,,1,3,2014-07-03
502557,315,0.161,,1,3,2014-07-03
502557,317,11.3,,1,3,2014-07-03
502557,324,27,,,107,2014-07-03
502557,339,0.7,,1,3,2014-07-03
502557,401,0,,,9,2014-07-03
502557,404,0.715,,1,3,2014-07-03
502557,405,0.282,,1,3,2014-07-03
502557,406,8.16,,1,3,2014-07-03
502557,409,13.284,,,107,2014-07-03
502557,415,0.462,,1,3,2014-07-03
502557,418,0.682,,1,3,2014-07-03
502557,601,116,,1,3,2014-07-03
502557,605,0.226,,,107,2014-07-25
502557,606,16.224,,1,3,2014-07-25
