FoodID,NutrientID,NutrientValue,StandardError,NumberofObservations,NutrientSourceID,NutrientDateOfEntry
4282,305,51,,0,0,2010-03-22
4282,306,143,,0,0,2010-03-22
4282,307,124,,0,0,2010-03-22
4282,309,0.64,,0,0,2010-03-22
4282,312,0.23,,0,0,2010-03-22
4282,315,0.259,,0,0,2010-03-22
4282,317,1.4,,0,0,2010-03-22
4282,319,75,,0,0,2010-03-22
4282,321,18,,0,0,2010-03-22
4282,323,0.26,,0,0,2010-03-25
4282,324,7,,,0,2010-04-21
4282,339,0.2,,,0,2010-04-21
4282,401,0,,0,0,2003-03-27
4282,404,0.005,,0,0,2004-03-31
4282,405,0.026,,0,0,2009-07-02
4282,406,0.115,,0,0,2010-03-22
4282,409,0.398,0,0,4,2010-04-22
4282,410,0.035,,0,0,2010-03-22
4282,415,0.063,,0,0,2010-03-22
4282,417,3,,0,0,2003-03-27
4282,418,0.02,,0,0,2010-03-22
4282,430,0.8,,0,0,2010-03-25
4282,431,0,,0,0,2002-10-01
4282,501,0.017,,0,0,2009-07-02
4282,502,0.045,,0,0,2009-07-02
4282,503,0.046,,0,0,2009-07-02
4282,504,0.073,,0,0,2010-03-22
4282,505,0.06,,0,0,2010-03-22
4282,506,0.013,,0,0,2009-07-02
4282,507,0.013,,0,0,2009-07-02
4282,508,0.054,,0,0,2009-07-02
4282,509,0.043,,0,0,2009-07-02
4282,510,0.069,,0,0,2010-03-22
4282,511,0.063,,0,0,2010-03-22
4282,512,0.02,,0,0,2003-03-27
4282,513,0.051,,0,0,2009-07-02
4282,514,0.111,,0,0,2010-03-22
4282,515,0.177,,0,0,2010-03-22
4282,516,0.049,,0,0,2010-03-22
4282,517,0.054,,0,0,2009-07-02
4282,518,0.05,,0,0,1997-05-01
4282,601,24,,0,0,1997-05-01
4282,605,0.534,,0,0,2015-04-28
4282,606,8.369,,0,0,2010-03-22
4282,607,0.526,,0,0,2010-03-22
4282,608,0.327,,0,0,2010-03-22
4282,609,0.194,,0,0,2010-03-22
4282,610,0.412,,0,0,2010-03-22
4282,611,0.421,,0,0,2010-03-22
4282,612,1.212,,0,0,2010-03-22
4282,613,3.535,,0,0,2010-03-22
4282,614,1.629,,0,0,2010-03-22
4282,615,0.022,,0,0,2010-03-25
4282,617,3.252,,0,0,2010-03-22
4282,618,0.445,,0,0,2010-03-22
4282,619,0.051,,0,0,2010-03-22
4282,620,0,,0,0,1997-05-01
4282,621,0,,0,0,2003-03-17
4282,626,0.156,,0,0,2010-03-22
4282,627,0,,0,0,2003-03-17
4282,628,0.016,,0,0,2010-03-22
4282,629,0,,0,0,2003-03-17
4282,630,0,,0,0,2003-03-17
4282,631,0,,0,0,2003-03-17
4282,636,0,,,12,2010-03-29
4282,638,0,,0,0,2010-03-25
4282,645,3.425,,0,0,2010-03-22
4282,646,0.496,,0,0,2010-03-22
4282,653,0.091,,0,0,2010-03-25
4282,806,3,,0,0,2003-03-27
4282,811,0,,0,0,2010-03-25
4282,812,0,,0,0,2010-03-25
4282,813,0,,0,0,2010-03-25
4282,814,76,,0,0,2010-03-22
4282,815,3,,0,4,2005-01-17
4282,816,0,,0,0,2010-03-25
4282,827,0,,0,12,2009-07-13
4282,831,0.13,,0,14,2009-07-13
4282,832,0,,0,12,2009-07-13
4282,834,0,,0,0,2010-03-25
4282,835,0,,0,0,2010-03-25
4282,836,0,,0,0,2010-03-25
4282,837,0,,0,0,2010-03-25
4282,854,0,,0,12,2009-07-13
4282,861,0,,0,12,2009-07-13
4282,862,2.1,,0,0,2010-03-25
4282,863,0,,0,0,2010-03-25
4282,866,0,,0,0,2010-03-25
4283,203,0.3,0.022,4,0,2009-07-02
4283,204,4.9,0.377,3,0,2009-07-02
4283,205,93.8,,0,0,1997-05-01
4283,207,0.3,,1,0,1997-05-01
4283,208,410,,0,0,1997-05-01
4283,221,0,,0,12,2004-10-04
4283,255,0.7,0.095,4,0,2009-07-02
4283,262,0,,0,12,2004-10-04
4283,263,0,,0,12,2004-10-04
4283,268,1715,,0,0,2001-01-24
4283,291,0.1,,0,5,2000-12-18
4283,301,3,,1,0,1997-05-01
4283,303,0,,1,0,1997-05-01
4283,304,2,,1,0,1997-05-01
4283,305,4,,1,0,1997-05-01
4283,306,7,,2,0,1997-05-01
4283,307,13,,2,0,1997-05-01
4283,309,0.01,,1,0,1997-05-01
4283,312,0.035,,1,0,2009-07-02
4283,315,0.012,,1,0,2009-07-02
4283,317,0.8,,0,0,2001-03-14
4283,319,0,,,2,2002-11-13
4283,321,0,,,2,2002-11-13
4283,324,0,,,12,2004-11-09
4283,339,0,,,12,2004-11-09
4283,401,0,,,12,2003-12-09
4283,404,0,,1,0,1997-05-01
4283,405,0.002,,1,0,1997-05-01
4283,406,0.001,,1,0,1997-05-01
4283,409,0.018,0,0,4,1997-05-01
4283,410,0.007,,1,0,1997-05-01
4283,415,0.001,,1,0,1997-05-01
4283,417,0,,1,0,1997-05-01
4283,418,0,,1,0,1997-05-01
4283,431,0,,0,0,2002-10-01
4283,501,0.001,,0,0,1997-05-01
4283,502,0.009,,0,0,1997-05-01
4283,503,0.01,,0,0,1997-05-01
4283,504,0.035,,0,0,2009-07-02
4283,505,0.006,,0,0,1997-05-01
4283,506,0.005,,0,0,1997-05-01
4283,507,0.006,,0,0,1997-05-01
4283,508,0.013,,0,0,2009-07-02
4283,509,0.01,,0,0,1997-05-01
4283,510,0.013,,0,0,2009-07-02
4283,511,0.012,,0,0,2009-07-02
4283,512,0.008,,0,0,1997-05-01
4283,513,0.019,,0,0,2009-07-02
4283,514,0.02,,0,0,1997-05-01
4283,515,0.052,,0,0,2009-07-02
4283,516,0.009,,0,0,1997-05-01
4283,517,0.024,,0,0,2009-07-02
4283,518,0.011,,0,0,2009-07-02
4283,601,0,,1,0,1997-05-01
4283,621,0,,0,12,2009-07-13
4283,631,0,,0,12,2009-07-13
4283,806,0,,1,0,2002-10-01
4283,814,0,,0,0,2009-07-02
4283,815,0,,0,4,2005-01-17
4283,827,0,,0,12,2009-07-13
4283,832,0,,0,12,2009-07-13
4283,854,0,,0,12,2009-07-13
4283,861,0,,0,12,2009-07-13
4284,203,0.2,0,0,0,1997-05-01
4284,204,16.7,0,0,0,1997-05-01
4284,205,70.7,,0,0,1997-05-01
4284,207,0.8,0,0,0,1997-05-01
4284,208,423,,0,0,1997-05-01
4284,221,0,,0,12,2004-10-04
4284,255,11.6,0,0,0,1997-05-01
4284,262,0,,0,12,2004-10-04
4284,263,0,,0,12,2004-10-04
4284,268,1769,0,0,0,2003-02-24
4284,291,0.1,,0,5,2000-12-18
4284,301,9,0,0,0,1997-05-01
4284,303,0.25,0,0,0,1997-05-01
4284,304,2,0,0,0,1997-05-01
4284,305,27,0,0,0,1997-05-01
4284,306,20,0,0,0,1997-05-01
4284,307,209,0,0,0,1997-05-01
4284,309,0.12,0,0,0,1997-05-01
4284,312,0.05,0,0,0,1997-05-01
4284,315,0.04,0,0,0,1997-05-01
4284,317,0.7,,0,0,2001-03-14
4284,319,73,,,2,2002-11-13
4284,321,132,,,2,2002-11-13
4284,324,2,,,102,2010-04-21
4284,339,0.1,,,102,2010-04-21
4284,401,0,,,12,2003-12-09
4284,404,0.021,0,0,0,1997-05-01
4284,405,0.023,0,0,0,1997-05-01
4284,406,0.349,0,0,0,1997-05-01
4284,409,0.382,0,0,4,1997-05-01
4284,410,0.041,0,0,0,1997-05-01
4284,415,0.001,0,0,0,1997-05-01
4284,417,0,0,0,0,1997-05-01
4284,418,0.01,0,0,0,1997-05-01
4284,431,0,,0,0,2002-10-01
4284,501,0.002,0,0,0,1997-05-01
4284,502,0.009,0,0,0,1997-05-01
4284,503,0.011,0,0,0,1997-05-01
4284,504,0.029,0,0,0,1997-05-01
4284,505,0.011,0,0,0,1997-05-01
4284,506,0.005,0,0,0,1997-05-01
4284,507,0.004,0,0,0,1997-05-01
4284,508,0.012,0,0,0,1997-05-01
4284,509,0.01,0,0,0,1997-05-01
4284,510,0.014,0,0,0,1997-05-01
4284,511,0.01,0,0,0,1997-05-01
4284,512,0.007,0,0,0,1997-05-01
4284,513,0.014,0,0,0,1997-05-01
4284,514,0.018,0,0,0,1997-05-01
4284,515,0.049,0,0,0,1997-05-01
4284,516,0.007,0,0,0,1997-05-01
4284,517,0.023,0,0,0,1997-05-01
4284,518,0.011,0,0,0,1997-05-01
4284,601,24,0,0,0,1997-05-01
4284,606,7.14,0,0,0,1997-05-01
4284,607,0.29,0,0,0,1997-05-01
4284,608,0.17,0,0,0,1997-05-01
4284,609,0.1,0,0,0,1997-05-01
4284,610,0.23,0,0,0,1997-05-01
4284,611,0.25,0,0,0,1997-05-01
4284,612,0.91,0,0,0,1997-05-01
4284,613,3.11,0,0,0,1997-05-01
4284,614,1.88,0,0,0,1997-05-01
4284,617,5.06,0,0,0,1997-05-01
4284,618,2.94,0,0,0,1997-05-01
4284,619,0.3,0,0,0,1997-05-01
4284,620,0,0,0,0,1997-05-01
4284,621,0,,0,12,2009-07-13
4284,626,0.2,0,0,0,1997-05-01
4284,631,0,,0,12,2009-07-13
4284,645,5.4,0,0,0,1997-05-01
4284,646,3.24,0,0,0,1997-05-01
4284,806,0,,0,0,2002-10-01
4284,814,84,,,2,2008-12-11
4284,815,0,,0,4,2005-01-17
4284,827,0,,0,12,2009-07-13
4284,831,0.3,,0,14,2009-07-13
4284,832,0,,0,12,2009-07-13
4284,854,0,,0,12,2009-07-13
4284,861,0,,0,12,2009-07-13
4285,203,2.3,,1,0,1997-05-01
4285,204,0,,1,0,1997-05-01
4285,205,94.9,,0,0,1997-05-01
4285,207,0.9,,1,0,1997-05-01
4285,208,371,,0,0,1997-05-01
4285,221,0,,0,12,2004-10-04
4285,255,1.9,,1,0,1997-05-01
4285,262,0,,0,12,2004-10-04
4285,263,0,,0,12,2004-10-04
4285,268,1552,,0,0,2001-01-24
4285,291,0,,0,5,2000-12-18
4285,301,4,,1,0,1997-05-01
4285,303,0.09,,1,0,1997-05-01
4285,304,3,,1,0,1997-05-01
4285,305,7,,1,0,1997-05-01
4285,306,117,,1,0,1997-05-01
4285,307,234,,1,0,1997-05-01
4285,309,0.01,,1,0,1997-05-01
4285,312,0.037,,1,0,2009-07-02
4285,315,0.007,,1,0,1997-05-01
4285,317,4.1,,0,0,2001-03-14
4285,319,0,,,2,2002-11-13
4285,321,0,,,2,2002-11-13
4285,324,0,,,12,2004-11-09
4285,339,0,,,12,2004-11-09
4285,401,0,,,12,2003-12-09
4285,404,0.001,,1,0,1997-05-01
4285,405,0.058,,0,0,2009-07-02
4285,406,1,,1,0,1997-05-01
4285,409,1.417,0,0,4,2009-07-24
4285,410,0.052,,1,0,2009-07-02
4285,415,0.001,,1,0,1997-05-01
4285,417,3,,1,0,1997-05-01
4285,418,0.01,,1,0,1997-05-01
4285,431,0,,0,0,2002-10-01
4285,501,0.025,,0,0,2009-07-02
4285,502,0.099,,0,0,2009-07-02
4285,503,0.119,,0,0,2009-07-02
4285,504,0.182,,0,0,2009-07-02
4285,505,0.152,,0,0,2009-07-02
4285,506,0.072,,0,0,2009-07-02
4285,507,0.052,,0,0,2009-07-02
4285,508,0.126,,0,0,2009-07-02
4285,509,0.08,,0,0,1997-05-01
4285,510,0.138,,0,0,2009-07-02
4285,511,0.139,,0,0,2009-07-02
4285,512,0.048,,0,0,2009-07-02
4285,513,0.152,,0,0,2009-07-02
4285,514,0.228,,0,0,2009-07-02
4285,515,0.308,,0,0,2009-07-02
4285,516,0.154,,0,0,2009-07-02
4285,517,0.133,,0,0,2009-07-02
4285,518,0.151,,0,0,2009-07-02
4285,601,0,,1,12,1997-05-01
4285,605,0,,,12,1999-07-22
4285,606,0,,,12,1999-07-22
4285,607,0,,,12,1999-07-22
4285,608,0,,,12,1999-07-22
4285,609,0,,,12,1999-07-22
4285,610,0,,,12,1999-07-22
4285,611,0,,,12,1999-07-22
4285,612,0,,,12,1999-07-22
4285,613,0,,,12,1999-07-22
4285,614,0,,,12,1999-07-22
4285,615,0,,,12,1999-07-22
4285,617,0,,,12,1999-07-22
4285,618,0,,,12,1999-07-22
4285,619,0,,,12,1999-07-22
4285,620,0,,,12,1999-07-22
4285,621,0,,,12,1999-07-22
4285,624,0,,,12,1999-07-22
4285,625,0,,,12,1999-07-22
4285,626,0,,,12,1999-07-22
4285,627,0,,,12,1999-07-22
4285,628,0,,,12,1999-07-22
4285,629,0,,,12,1999-07-22
4285,630,0,,,12,1999-07-22
4285,631,0,,,12,1999-07-22
4285,636,0,,,12,2008-07-11
4285,638,0,,,12,2008-07-11
4285,645,0,,,12,1999-07-22
4285,646,0,,,12,1999-07-22
4285,652,0,,,12,1999-07-22
4285,653,0,,,12,1999-07-22
4285,654,0,,,12,1999-07-22
4285,806,3,,1,0,2002-10-01
4285,814,0,,0,0,2009-07-02
4285,815,3,,0,4,2005-01-17
4285,816,0,,,12,2008-09-22
4285,817,0,,,12,2008-07-11
4285,818,0,,,12,2008-07-11
4285,819,0,,,12,2008-07-11
4285,820,0,,,12,2008-07-11
4285,821,0,,,12,2008-07-11
4285,823,0,,,12,2008-07-11
4285,824,0,,,12,2008-07-11
4285,825,0,,,12,2008-07-11
4285,826,0,,,12,2008-07-11
4285,827,0,,,12,2008-07-11
4285,829,0,,,12,2008-07-11
4285,830,0,,,12,2008-07-11
4285,831,0,,,12,2008-07-11
4285,832,0,,,12,2008-07-11
4285,833,0,,,12,2008-07-11
4285,838,0,,,12,2008-07-11
4285,840,0,,,12,2008-07-11
4285,841,0,,,12,2008-07-11
4285,843,0,,,12,2008-07-11
4285,845,0,,,12,2008-07-11
4285,846,0,,,12,2008-07-11
4285,847,0,,,12,2008-07-11
4285,848,0,,,12,2008-07-11
4285,849,0,,,12,2008-07-11
4285,852,0,,,12,2008-07-11
4285,853,0,,,12,2009-03-26
4285,854,0,,,12,2008-07-11
4285,855,0,,,12,2008-07-11
4285,859,0,,,12,2008-07-11
4285,861,0,,,12,2009-03-26
4285,866,0,,,12,2009-03-26
4285,868,0,,,12,2010-04-14
4285,869,0,,,12,2010-04-14
4286,203,1.5,,0,0,1997-05-01
4286,204,0,,0,0,1997-05-01
4286,205,62.6,,0,0,1997-05-01
4286,207,0.6,,0,0,1997-05-01
4286,208,244,,0,0,1997-05-01
4286,221,0,,0,12,2004-10-04
4286,255,35.2,,0,0,1997-05-01
4286,262,0,,0,12,2004-10-04
4286,263,0,,0,12,2004-10-04
4286,268,1021,,0,0,2009-07-02
4286,291,0,,0,5,2000-12-18
4286,301,4,,0,0,1997-05-01
4286,303,0.06,,0,0,1997-05-01
4286,304,2,,0,0,1997-05-01
4286,305,5,,0,0,1997-05-01
4286,306,77,,0,0,1997-05-01
4286,307,156,,0,0,1997-05-01
4286,309,0.02,,0,0,1997-05-01
4286,312,0.027,,0,0,2009-07-02
4286,315,0.005,,0,0,1997-05-01
4286,317,2.6,,0,0,2001-03-14
4286,319,0,,,2,2002-11-13
4286,321,0,,,2,2002-11-13
4286,324,0,,,12,2004-11-09
4286,339,0,,,12,2004-11-09
4286,401,0,,,12,2003-12-09
4286,404,0.001,,0,0,1997-05-01
4286,405,0.026,,0,0,2009-07-02
4286,406,0.66,,0,0,1997-05-01
4286,409,0.927,0,0,4,2009-07-24
4286,410,0.034,,0,0,2009-07-02
4286,415,0.001,,0,0,1997-05-01
4286,417,2,,0,0,1997-05-01
4286,418,0.01,,0,0,1997-05-01
4286,431,0,,0,0,2002-10-01
4286,501,0.016,,0,0,2009-07-02
4286,502,0.065,,0,0,2009-07-02
4286,503,0.079,,0,0,2009-07-02
4286,504,0.12,,0,0,1997-05-01
4286,505,0.1,,0,0,1997-05-01
4286,506,0.048,,0,0,2009-07-02
4286,507,0.034,,0,0,2009-07-02
4286,508,0.083,,0,0,2009-07-02
4286,509,0.053,,0,0,2009-07-02
4286,510,0.091,,0,0,2009-07-02
4286,511,0.092,,0,0,2009-07-02
4286,512,0.032,,0,0,2009-07-02
4286,513,0.1,,0,0,1997-05-01
4286,514,0.151,,0,0,2009-07-02
4286,515,0.203,,0,0,2009-07-02
4286,516,0.102,,0,0,2009-07-02
4286,517,0.088,,0,0,2009-07-02
4286,518,0.1,,0,0,1997-05-01
4286,601,0,,0,12,1997-05-01
4286,605,0,,,12,1999-07-22
4286,606,0,,0,12,1999-07-22
4286,607,0,,,12,1999-07-22
4286,608,0,,,12,1999-07-22
4286,609,0,,,12,1999-07-22
4286,610,0,,,12,1999-07-22
4286,611,0,,,12,1999-07-22
4286,612,0,,,12,1999-07-22
4286,613,0,,,12,1999-07-22
4286,614,0,,,12,1999-07-22
4286,615,0,,,12,1999-07-22
4286,617,0,,,12,1999-07-22
4286,618,0,,,12,1999-07-22
4286,619,0,,,12,1999-07-22
4286,620,0,,,12,1999-07-22
4286,621,0,,,12,1999-07-22
4286,624,0,,,12,1999-07-22
4286,625,0,,,12,1999-07-22
4286,626,0,,,12,1999-07-22
4286,627,0,,,12,1999-07-22
4286,628,0,,,12,1999-07-22
4286,629,0,,,12,1999-07-22
4286,630,0,,,12,1999-07-22
4286,631,0,,,12,1999-07-22
4286,636,0,,,12,2008-07-11
4286,638,0,,,12,2008-07-11
4286,645,0,,,12,1999-07-22
4286,646,0,,,12,1999-07-22
4286,652,0,,,12,1999-07-22
4286,653,0,,,12,1999-07-22
4286,654,0,,,12,1999-07-22
4286,806,2,,0,0,2002-10-01
4286,814,0,,0,0,2004-04-26
4286,815,2,,0,4,2005-01-17
4286,816,0,,,12,2008-09-22
4286,817,0,,,12,2008-07-11
4286,818,0,,,12,2008-07-11
4286,819,0,,,12,2008-07-11
4286,820,0,,,12,2008-07-11
4286,821,0,,,12,2008-07-11
4286,823,0,,,12,2008-07-11
4286,824,0,,,12,2008-07-11
4286,825,0,,,12,2008-07-11
4286,826,0,,,12,2008-07-11
4286,827,0,,,12,2008-07-11
4286,829,0,,,12,2008-07-11
4286,830,0,,,12,2008-07-11
4286,831,0,,,12,2008-07-11
4286,832,0,,,12,2008-07-11
4286,833,0,,,12,2008-07-11
4286,838,0,,,12,2008-07-11
4286,840,0,,,12,2008-07-11
4286,841,0,,,12,2008-07-11
4286,843,0,,,12,2008-07-11
4286,845,0,,,12,2008-07-11
4286,846,0,,,12,2008-07-11
4286,847,0,,,12,2008-07-11
4286,848,0,,,12,2008-07-11
4286,849,0,,,12,2008-07-11
4286,852,0,,,12,2008-07-11
4286,853,0,,,12,2009-03-26
4286,854,0,,,12,2008-07-11
4286,855,0,,,12,2008-07-11
4286,859,0,,,12,2008-07-11
4286,861,0,,,12,2009-03-26
4286,866,0,,,12,2009-03-26
4286,868,0,,,12,2010-04-14
4286,869,0,,,12,2010-04-14
4287,203,1.2,,0,0,1997-05-01
4287,204,0.1,,0,0,1997-05-01
4287,205,20.2,,0,0,1997-05-01
4287,207,0.2,,0,0,1997-05-01
4287,208,87,,0,0,2009-07-02
4287,221,0,,0,0,2009-07-02
4287,255,78.3,,0,0,1997-05-01
4287,262,0,,0,0,2003-03-17
4287,263,0,,0,0,2003-03-17
4287,268,362,,0,0,2009-07-02
4287,269,17.48,,0,0,2003-11-24
4287,291,1,,0,0,2005-04-05
4287,301,5,,0,0,1997-05-01
4287,303,0.19,,0,0,1997-05-01
4287,304,4,,0,0,1997-05-01
4287,305,6,,0,0,1997-05-01
4287,306,53,,0,0,1997-05-01
4287,307,4,,0,0,1997-05-01
4287,309,0.05,,0,0,1997-05-01
4287,312,0,,0,0,1997-05-01
4287,315,0.165,,0,0,2009-07-02
4287,317,0.2,,0,0,2001-03-13
4287,319,0,4,0,0,2004-04-01
4287,321,11,,,0,2004-06-15
4287,323,0,,0,0,2009-07-02
4287,324,0,,0,0,2010-03-25
4287,339,0,,0,0,2010-03-25
4287,401,9.5,,0,0,2002-04-08
4287,404,0.011,,0,0,2009-07-02
4287,405,0.018,,0,0,2009-07-02
4287,406,0.159,,0,0,2009-07-02
4287,409,0.379,0,0,4,2009-07-27
4287,410,0.04,,0,0,1997-05-01
4287,415,0.025,,0,0,2009-07-02
4287,417,7,,0,0,2004-03-31
4287,418,0,,0,0,1997-05-01
4287,430,0.9,,0,0,2004-04-02
4287,431,0,,0,0,2002-10-01
4287,601,0,,0,0,1997-05-01
4287,606,0,,0,0,2009-07-02
4287,607,0,,0,5,2000-12-18
4287,608,0,,0,5,2000-12-18
4287,609,0,,0,5,2000-12-18
4287,610,0,,0,5,2000-12-18
4287,611,0,,0,5,2000-12-18
4287,612,0,,0,5,2000-12-18
4287,613,0,,0,0,2009-07-02
4287,614,0,,0,5,2000-12-18
4287,617,0,,0,5,2000-12-18
4287,618,0.02,,0,5,2000-12-18
4287,619,0.008,,0,0,2009-07-02
